event_id,machine_id,location_id,event_timestamp,event_type,severity,downtime_minutes,software_version,error_code,event_date,requires_investigation,planned_event_flag
6089,MCH000034,LOC0004,2025-06-17 07:07:54,Preventive Maintenance,Low,43,v4.2,PM-643,2025-06-17,0,1
6090,MCH000067,LOC0010,2025-06-17 07:42:10,Bill Acceptor Error,High,36,v5.0,BA-532,2025-06-17,1,0
6091,MCH000074,LOC0008,2025-06-17 08:56:59,Hardware Failure,High,168,v5.0,HF-604,2025-06-17,1,0
6092,MCH000009,LOC0003,2025-06-17 09:43:07,Software Restart,Low,5,v5.1,SR-237,2025-06-17,0,0
6093,MCH000011,LOC0006,2025-06-17 09:45:59,Bill Acceptor Error,Medium,24,v5.0,BA-799,2025-06-17,0,0
6094,MCH000067,LOC0010,2025-06-17 10:20:19,Cash Refill,Low,6,v5.0,CR-908,2025-06-17,0,1
6095,MCH000073,LOC0008,2025-06-17 11:20:00,Printer Error,Medium,15,v4.2,PR-736,2025-06-17,0,0
6096,MCH000072,LOC0004,2025-06-17 11:46:06,Preventive Maintenance,Low,23,v5.0,PM-435,2025-06-17,0,1
6097,MCH000080,LOC0006,2025-06-17 11:56:43,Cash Refill,Low,3,v4.2,CR-524,2025-06-17,0,1
6098,MCH000040,LOC0004,2025-06-17 12:18:46,Software Upgrade,Low,15,v4.1,SU-834,2025-06-17,0,1
6099,MCH000071,LOC0002,2025-06-17 12:39:50,Ticket Jam,High,12,v5.1,TJ-808,2025-06-17,1,0
6100,MCH000012,LOC0008,2025-06-17 13:10:20,Bill Acceptor Error,Medium,31,v4.2,BA-534,2025-06-17,0,0
6101,MCH000069,LOC0002,2025-06-17 13:16:43,Hardware Failure,Medium,36,v4.2,HF-802,2025-06-17,0,0
6102,MCH000088,LOC0008,2025-06-17 13:58:45,Cash Refill,Low,4,v5.0,CR-162,2025-06-17,0,1
6103,MCH000077,LOC0004,2025-06-17 14:15:36,Software Restart,Medium,2,v4.1,SR-289,2025-06-17,0,0
6104,MCH000081,LOC0005,2025-06-17 14:36:50,Communication Loss,Medium,43,v5.0,CM-333,2025-06-17,0,0
6105,MCH000045,LOC0009,2025-06-17 14:50:04,Bill Acceptor Error,High,40,v5.0,BA-111,2025-06-17,1,0
6106,MCH000031,LOC0002,2025-06-17 15:09:49,Communication Loss,Medium,33,v5.1,CM-798,2025-06-17,0,0
6107,MCH000064,LOC0007,2025-06-17 15:13:40,Cash Refill,Low,4,v4.1,CR-359,2025-06-17,0,1
6108,MCH000020,LOC0003,2025-06-17 15:25:24,Software Upgrade,Low,15,v5.1,SU-675,2025-06-17,0,1
6109,MCH000072,LOC0004,2025-06-17 15:47:11,Cash Refill,Low,4,v5.0,CR-828,2025-06-17,0,1
6110,MCH000023,LOC0003,2025-06-17 16:17:56,Communication Loss,High,58,v4.2,CM-150,2025-06-17,1,0
6111,MCH000070,LOC0007,2025-06-17 17:35:05,Bill Acceptor Error,Medium,18,v4.1,BA-304,2025-06-17,0,0
6112,MCH000029,LOC0002,2025-06-17 18:09:10,Communication Loss,Medium,54,v5.1,CM-510,2025-06-17,0,0
6113,MCH000050,LOC0007,2025-06-17 18:24:57,Preventive Maintenance,Low,20,v4.2,PM-795,2025-06-17,0,1
6114,MCH000025,LOC0002,2025-06-17 18:42:22,Preventive Maintenance,Low,24,v4.2,PM-206,2025-06-17,0,1
6115,MCH000056,LOC0008,2025-06-17 19:03:43,Door Open,Low,3,v4.1,DR-440,2025-06-17,0,0
6116,MCH000027,LOC0002,2025-06-17 19:23:56,Communication Loss,Medium,86,v5.1,CM-969,2025-06-17,0,0
6117,MCH000043,LOC0010,2025-06-17 19:28:25,Bill Acceptor Error,Medium,9,v4.2,BA-161,2025-06-17,0,0
6118,MCH000076,LOC0004,2025-06-17 19:28:40,Communication Loss,Medium,40,v4.1,CM-717,2025-06-17,0,0
6119,MCH000084,LOC0008,2025-06-17 19:29:26,Communication Loss,Medium,32,v5.0,CM-930,2025-06-17,0,0
6120,MCH000032,LOC0003,2025-06-17 19:55:45,Communication Loss,Medium,69,v5.1,CM-446,2025-06-17,0,0
6121,MCH000020,LOC0003,2025-06-17 20:27:09,Software Upgrade,Low,21,v5.1,SU-813,2025-06-17,0,1
6122,MCH000086,LOC0008,2025-06-17 20:27:45,Software Restart,Low,2,v4.1,SR-795,2025-06-17,0,0
6123,MCH000067,LOC0010,2025-06-17 22:08:48,Bill Acceptor Error,Medium,13,v5.0,BA-976,2025-06-17,0,0
6124,MCH000040,LOC0004,2025-06-17 22:15:35,Hopper Empty,Medium,5,v4.1,HP-235,2025-06-17,0,0
6125,MCH000044,LOC0003,2025-06-17 23:04:24,Bill Acceptor Error,Medium,10,v5.0,BA-916,2025-06-17,0,0
6126,MCH000046,LOC0002,2025-06-17 23:46:15,Communication Loss,Medium,65,v4.2,CM-346,2025-06-17,0,0
6127,MCH000012,LOC0008,2025-06-17 23:49:29,Printer Error,Medium,30,v4.2,PR-413,2025-06-17,0,0
6128,MCH000063,LOC0007,2025-06-18 00:02:59,Printer Error,Medium,15,v4.2,PR-373,2025-06-18,0,0
6129,MCH000074,LOC0008,2025-06-18 01:48:54,Communication Loss,High,35,v5.0,CM-527,2025-06-18,1,0
6130,MCH000087,LOC0001,2025-06-18 01:53:09,Cash Refill,Low,4,v4.2,CR-176,2025-06-18,0,1
6131,MCH000043,LOC0010,2025-06-18 01:55:14,Printer Error,Medium,24,v4.2,PR-553,2025-06-18,0,0
6132,MCH000069,LOC0002,2025-06-18 02:17:57,Preventive Maintenance,Low,24,v4.2,PM-694,2025-06-18,0,1
6133,MCH000047,LOC0010,2025-06-18 02:39:57,Preventive Maintenance,Medium,43,v5.0,PM-847,2025-06-18,0,1
6134,MCH000040,LOC0004,2025-06-18 02:51:56,Door Open,Low,2,v4.1,DR-141,2025-06-18,0,0
6135,MCH000009,LOC0003,2025-06-18 03:01:48,Ticket Jam,Medium,16,v5.1,TJ-259,2025-06-18,0,0
6136,MCH000086,LOC0008,2025-06-18 03:22:44,Door Open,Low,0,v4.1,DR-614,2025-06-18,0,0
6137,MCH000027,LOC0002,2025-06-18 03:32:21,Communication Loss,Medium,58,v5.1,CM-239,2025-06-18,0,0
6138,MCH000045,LOC0009,2025-06-18 04:05:32,Hardware Failure,High,44,v5.0,HF-760,2025-06-18,1,0
6139,MCH000081,LOC0005,2025-06-18 04:06:36,Bill Acceptor Error,Medium,18,v5.0,BA-593,2025-06-18,0,0
6140,MCH000026,LOC0001,2025-06-18 04:59:46,Communication Loss,Medium,45,v4.1,CM-566,2025-06-18,0,0
6141,MCH000084,LOC0008,2025-06-18 05:02:48,Bill Acceptor Error,Medium,31,v5.0,BA-423,2025-06-18,0,0
6142,MCH000064,LOC0007,2025-06-18 05:31:50,Printer Error,Medium,7,v4.1,PR-799,2025-06-18,0,0
6143,MCH000051,LOC0006,2025-06-18 05:42:44,Printer Error,Medium,5,v4.1,PR-999,2025-06-18,0,0
6144,MCH000087,LOC0001,2025-06-18 06:08:17,Bill Acceptor Error,Medium,10,v4.2,BA-902,2025-06-18,0,0
6145,MCH000082,LOC0007,2025-06-18 06:19:45,Preventive Maintenance,Low,26,v4.1,PM-923,2025-06-18,0,1
6146,MCH000026,LOC0001,2025-06-18 06:24:13,Hardware Failure,High,187,v4.1,HF-209,2025-06-18,1,0
6147,MCH000001,LOC0004,2025-06-18 06:29:38,Hopper Empty,Medium,6,v5.0,HP-146,2025-06-18,0,0
6148,MCH000078,LOC0006,2025-06-18 06:38:51,Ticket Jam,High,5,v4.2,TJ-754,2025-06-18,1,0
6149,MCH000090,LOC0001,2025-06-18 06:40:07,Software Restart,Low,7,v4.2,SR-397,2025-06-18,0,0
6150,MCH000056,LOC0008,2025-06-18 07:28:40,Communication Loss,Medium,82,v4.1,CM-961,2025-06-18,0,0
6151,MCH000074,LOC0008,2025-06-18 08:46:53,Ticket Jam,Medium,7,v5.0,TJ-532,2025-06-18,0,0
6152,MCH000054,LOC0001,2025-06-18 09:14:33,Hopper Empty,Medium,16,v4.2,HP-500,2025-06-18,0,0
6153,MCH000009,LOC0003,2025-06-18 09:59:20,Door Open,Low,1,v5.1,DR-629,2025-06-18,0,0
6154,MCH000031,LOC0002,2025-06-18 10:10:47,Bill Acceptor Error,Medium,9,v5.1,BA-668,2025-06-18,0,0
6155,MCH000095,LOC0009,2025-06-18 10:34:30,Software Restart,Low,4,v5.0,SR-478,2025-06-18,0,0
6156,MCH000026,LOC0001,2025-06-18 10:38:50,Communication Loss,Medium,25,v4.1,CM-814,2025-06-18,0,0
6157,MCH000048,LOC0005,2025-06-18 12:12:26,Bill Acceptor Error,Medium,12,v5.0,BA-168,2025-06-18,0,0
6158,MCH000030,LOC0001,2025-06-18 12:30:56,Printer Error,Medium,13,v5.0,PR-953,2025-06-18,0,0
6159,MCH000074,LOC0008,2025-06-18 12:48:24,Communication Loss,Medium,35,v5.0,CM-204,2025-06-18,0,0
6160,MCH000001,LOC0004,2025-06-18 13:09:50,Communication Loss,Medium,22,v5.0,CM-175,2025-06-18,0,0
6161,MCH000005,LOC0007,2025-06-18 13:34:48,Hardware Failure,Critical,189,v5.0,HF-806,2025-06-18,1,0
6162,MCH000038,LOC0001,2025-06-18 13:58:30,Communication Loss,Medium,15,v4.2,CM-884,2025-06-18,0,0
6163,MCH000085,LOC0006,2025-06-18 14:34:39,Door Open,Low,0,v5.0,DR-935,2025-06-18,0,0
6164,MCH000004,LOC0010,2025-06-18 14:53:15,Printer Error,Medium,24,v4.1,PR-257,2025-06-18,0,0
6165,MCH000025,LOC0002,2025-06-18 14:53:24,Communication Loss,High,18,v4.2,CM-471,2025-06-18,1,0
6166,MCH000032,LOC0003,2025-06-18 15:07:48,Software Restart,Low,8,v5.1,SR-985,2025-06-18,0,0
6167,MCH000064,LOC0007,2025-06-18 15:08:08,Software Upgrade,Low,17,v4.1,SU-587,2025-06-18,0,1
6168,MCH000022,LOC0008,2025-06-18 15:09:01,Ticket Jam,Medium,5,v5.1,TJ-798,2025-06-18,0,0
6169,MCH000050,LOC0007,2025-06-18 15:16:35,Preventive Maintenance,Low,21,v4.2,PM-226,2025-06-18,0,1
6170,MCH000026,LOC0001,2025-06-18 15:36:27,Bill Acceptor Error,Medium,8,v4.1,BA-618,2025-06-18,0,0
6171,MCH000045,LOC0009,2025-06-18 15:46:28,Hopper Empty,Medium,10,v5.0,HP-177,2025-06-18,0,0
6172,MCH000009,LOC0003,2025-06-18 17:35:16,Cash Refill,Low,6,v5.1,CR-729,2025-06-18,0,1
6173,MCH000053,LOC0009,2025-06-18 17:48:43,Door Open,Medium,1,v4.2,DR-750,2025-06-18,0,0
6174,MCH000030,LOC0001,2025-06-18 18:38:26,Door Open,Low,0,v5.0,DR-386,2025-06-18,0,0
6175,MCH000077,LOC0004,2025-06-18 19:17:51,Communication Loss,High,91,v4.1,CM-373,2025-06-18,1,0
6176,MCH000048,LOC0005,2025-06-18 20:05:16,Hardware Failure,High,110,v5.0,HF-813,2025-06-18,1,0
6177,MCH000016,LOC0007,2025-06-18 20:15:13,Communication Loss,Medium,18,v4.1,CM-830,2025-06-18,0,0
6178,MCH000066,LOC0009,2025-06-18 20:18:04,Communication Loss,Medium,34,v5.0,CM-720,2025-06-18,0,0
6179,MCH000039,LOC0009,2025-06-18 20:59:39,Communication Loss,High,57,v4.1,CM-766,2025-06-18,1,0
6180,MCH000028,LOC0003,2025-06-18 21:23:24,Door Open,Low,2,v5.1,DR-780,2025-06-18,0,0
6181,MCH000051,LOC0006,2025-06-18 22:01:00,Software Restart,Low,5,v4.1,SR-237,2025-06-18,0,0
6182,MCH000064,LOC0007,2025-06-18 22:11:27,Cash Refill,Low,3,v4.1,CR-939,2025-06-18,0,1
6183,MCH000001,LOC0004,2025-06-18 22:52:05,Software Restart,Medium,15,v5.0,SR-529,2025-06-18,0,0
6184,MCH000008,LOC0006,2025-06-19 00:19:47,Bill Acceptor Error,High,28,v4.1,BA-597,2025-06-19,1,0
6185,MCH000078,LOC0006,2025-06-19 00:21:08,Communication Loss,Medium,19,v4.2,CM-390,2025-06-19,0,0
6186,MCH000078,LOC0006,2025-06-19 00:47:13,Software Restart,Medium,14,v4.2,SR-333,2025-06-19,0,0
6187,MCH000046,LOC0002,2025-06-19 01:35:57,Bill Acceptor Error,Medium,19,v4.2,BA-915,2025-06-19,0,0
6188,MCH000082,LOC0007,2025-06-19 01:41:35,Software Restart,Low,8,v4.1,SR-643,2025-06-19,0,0
6189,MCH000003,LOC0006,2025-06-19 02:56:39,Cash Refill,Low,4,v5.0,CR-569,2025-06-19,0,1
6190,MCH000094,LOC0008,2025-06-19 03:02:03,Bill Acceptor Error,High,38,v5.0,BA-171,2025-06-19,1,0
6191,MCH000031,LOC0002,2025-06-19 03:03:55,Software Restart,Low,7,v5.1,SR-126,2025-06-19,0,0
6192,MCH000048,LOC0005,2025-06-19 04:01:30,Communication Loss,Medium,20,v5.0,CM-749,2025-06-19,0,0
6193,MCH000032,LOC0003,2025-06-19 04:22:06,Ticket Jam,Medium,5,v5.1,TJ-449,2025-06-19,0,0
6194,MCH000094,LOC0008,2025-06-19 05:29:52,Bill Acceptor Error,Medium,24,v5.0,BA-964,2025-06-19,0,0
6195,MCH000042,LOC0007,2025-06-19 05:30:18,Bill Acceptor Error,Medium,8,v4.1,BA-530,2025-06-19,0,0
6196,MCH000070,LOC0007,2025-06-19 05:41:11,Power Failure,High,181,v4.1,PF-824,2025-06-19,1,0
6197,MCH000007,LOC0002,2025-06-19 05:58:50,Printer Error,High,10,v5.0,PR-849,2025-06-19,1,0
6198,MCH000051,LOC0006,2025-06-19 06:56:52,Cash Refill,Low,4,v4.1,CR-460,2025-06-19,0,1
6199,MCH000046,LOC0002,2025-06-19 07:42:21,Printer Error,High,20,v4.2,PR-650,2025-06-19,1,0
6200,MCH000061,LOC0007,2025-06-19 08:02:12,Hopper Empty,Medium,11,v4.1,HP-374,2025-06-19,0,0
6201,MCH000048,LOC0005,2025-06-19 08:11:54,Hardware Failure,Critical,69,v5.0,HF-617,2025-06-19,1,0
6202,MCH000093,LOC0006,2025-06-19 09:18:04,Software Restart,Low,6,v5.1,SR-326,2025-06-19,0,0
6203,MCH000023,LOC0003,2025-06-19 09:27:11,Bill Acceptor Error,Medium,27,v4.2,BA-315,2025-06-19,0,0
6204,MCH000023,LOC0003,2025-06-19 09:53:43,Communication Loss,Medium,85,v4.2,CM-632,2025-06-19,0,0
6205,MCH000034,LOC0004,2025-06-19 10:57:43,Software Restart,Medium,13,v4.2,SR-388,2025-06-19,0,0
6206,MCH000094,LOC0008,2025-06-19 11:13:33,Communication Loss,Medium,42,v5.0,CM-651,2025-06-19,0,0
6207,MCH000081,LOC0005,2025-06-19 11:18:10,Hardware Failure,High,208,v5.0,HF-296,2025-06-19,1,0
6208,MCH000031,LOC0002,2025-06-19 13:15:52,Software Upgrade,Low,24,v5.1,SU-246,2025-06-19,0,1
6209,MCH000044,LOC0003,2025-06-19 14:03:51,Printer Error,Medium,22,v5.0,PR-446,2025-06-19,0,0
6210,MCH000021,LOC0006,2025-06-19 14:09:18,Door Open,Medium,2,v4.1,DR-282,2025-06-19,0,0
6211,MCH000017,LOC0002,2025-06-19 15:08:51,Preventive Maintenance,Medium,52,v5.0,PM-945,2025-06-19,0,1
6212,MCH000023,LOC0003,2025-06-19 16:11:45,Communication Loss,Medium,78,v4.2,CM-993,2025-06-19,0,0
6213,MCH000094,LOC0008,2025-06-19 17:11:59,Hopper Empty,Medium,8,v5.0,HP-721,2025-06-19,0,0
6214,MCH000039,LOC0009,2025-06-19 17:30:32,Door Open,Low,2,v4.1,DR-452,2025-06-19,0,0
6215,MCH000091,LOC0004,2025-06-19 19:47:46,Ticket Jam,High,23,v4.1,TJ-466,2025-06-19,1,0
6216,MCH000045,LOC0009,2025-06-19 20:31:08,Hardware Failure,High,188,v5.0,HF-615,2025-06-19,1,0
6217,MCH000017,LOC0002,2025-06-19 21:10:21,Communication Loss,Medium,74,v5.0,CM-413,2025-06-19,0,0
6218,MCH000033,LOC0009,2025-06-19 21:48:51,Software Upgrade,Low,17,v4.1,SU-982,2025-06-19,0,1
6219,MCH000100,LOC0004,2025-06-19 21:54:04,Bill Acceptor Error,Medium,25,v4.1,BA-360,2025-06-19,0,0
6220,MCH000077,LOC0004,2025-06-19 22:35:40,Bill Acceptor Error,Medium,9,v4.1,BA-931,2025-06-19,0,0
6221,MCH000033,LOC0009,2025-06-19 22:52:39,Software Restart,Low,5,v4.1,SR-959,2025-06-19,0,0
6222,MCH000016,LOC0007,2025-06-19 23:37:54,Communication Loss,Medium,58,v4.1,CM-769,2025-06-19,0,0
6223,MCH000051,LOC0006,2025-06-20 00:30:04,Hopper Empty,Medium,5,v4.1,HP-396,2025-06-20,0,0
6224,MCH000083,LOC0010,2025-06-20 00:31:11,Cash Refill,Low,4,v5.1,CR-595,2025-06-20,0,1
6225,MCH000025,LOC0002,2025-06-20 00:40:03,Ticket Jam,Medium,11,v4.2,TJ-994,2025-06-20,0,0
6226,MCH000011,LOC0006,2025-06-20 01:26:24,Door Open,Medium,5,v5.0,DR-767,2025-06-20,0,0
6227,MCH000068,LOC0004,2025-06-20 03:15:43,Cash Refill,Low,3,v5.1,CR-310,2025-06-20,0,1
6228,MCH000078,LOC0006,2025-06-20 03:31:44,Ticket Jam,Medium,25,v4.2,TJ-689,2025-06-20,0,0
6229,MCH000097,LOC0007,2025-06-20 04:55:15,Communication Loss,Medium,14,v4.2,CM-245,2025-06-20,0,0
6230,MCH000074,LOC0008,2025-06-20 05:41:50,Communication Loss,Medium,39,v5.0,CM-884,2025-06-20,0,0
6231,MCH000075,LOC0009,2025-06-20 05:50:10,Software Restart,Low,2,v4.1,SR-490,2025-06-20,0,0
6232,MCH000063,LOC0007,2025-06-20 06:53:02,Communication Loss,Medium,36,v4.2,CM-414,2025-06-20,0,0
6233,MCH000012,LOC0008,2025-06-20 07:04:56,Bill Acceptor Error,High,43,v4.2,BA-728,2025-06-20,1,0
6234,MCH000011,LOC0006,2025-06-20 07:06:22,Communication Loss,Medium,41,v5.0,CM-661,2025-06-20,0,0
6235,MCH000075,LOC0009,2025-06-20 07:35:10,Bill Acceptor Error,Medium,8,v4.1,BA-586,2025-06-20,0,0
6236,MCH000045,LOC0009,2025-06-20 08:32:51,Preventive Maintenance,Low,20,v5.0,PM-675,2025-06-20,0,1
6237,MCH000074,LOC0008,2025-06-20 12:04:15,Communication Loss,High,92,v5.0,CM-994,2025-06-20,1,0
6238,MCH000099,LOC0009,2025-06-20 12:54:33,Preventive Maintenance,Low,25,v5.1,PM-190,2025-06-20,0,1
6239,MCH000073,LOC0008,2025-06-20 13:08:44,Communication Loss,High,23,v4.2,CM-237,2025-06-20,1,0
6240,MCH000071,LOC0002,2025-06-20 13:17:46,Hopper Empty,Medium,10,v5.1,HP-260,2025-06-20,0,0
6241,MCH000047,LOC0010,2025-06-20 13:25:58,Door Open,Low,1,v5.0,DR-952,2025-06-20,0,0
6242,MCH000040,LOC0004,2025-06-20 14:47:16,Power Failure,Critical,55,v4.1,PF-602,2025-06-20,1,0
6243,MCH000012,LOC0008,2025-06-20 15:43:23,Software Restart,Low,9,v4.2,SR-568,2025-06-20,0,0
6244,MCH000070,LOC0007,2025-06-20 15:44:15,Ticket Jam,Medium,5,v4.1,TJ-987,2025-06-20,0,0
6245,MCH000012,LOC0008,2025-06-20 16:31:04,Communication Loss,Medium,85,v4.2,CM-289,2025-06-20,0,0
6246,MCH000045,LOC0009,2025-06-20 17:11:29,Bill Acceptor Error,Medium,30,v5.0,BA-309,2025-06-20,0,0
6247,MCH000053,LOC0009,2025-06-20 18:51:03,Cash Refill,Low,4,v4.2,CR-516,2025-06-20,0,1
6248,MCH000026,LOC0001,2025-06-20 19:10:27,Cash Refill,Low,5,v4.1,CR-661,2025-06-20,0,1
6249,MCH000077,LOC0004,2025-06-20 19:20:55,Ticket Jam,Medium,19,v4.1,TJ-182,2025-06-20,0,0
6250,MCH000056,LOC0008,2025-06-20 19:26:01,Ticket Jam,High,15,v4.1,TJ-349,2025-06-20,1,0
6251,MCH000098,LOC0006,2025-06-20 19:35:03,Door Open,Low,0,v5.0,DR-125,2025-06-20,0,0
6252,MCH000060,LOC0006,2025-06-20 19:39:47,Cash Refill,Low,3,v4.2,CR-349,2025-06-20,0,1
6253,MCH000014,LOC0007,2025-06-20 19:41:03,Cash Refill,Low,4,v5.1,CR-119,2025-06-20,0,1
6254,MCH000034,LOC0004,2025-06-20 19:46:10,Communication Loss,Medium,56,v4.2,CM-968,2025-06-20,0,0
6255,MCH000076,LOC0004,2025-06-20 20:08:24,Printer Error,Medium,12,v4.1,PR-836,2025-06-20,0,0
6256,MCH000013,LOC0009,2025-06-20 20:38:55,Bill Acceptor Error,Medium,9,v5.1,BA-776,2025-06-20,0,0
6257,MCH000016,LOC0007,2025-06-20 20:47:48,Hardware Failure,High,99,v4.1,HF-227,2025-06-20,1,0
6258,MCH000061,LOC0007,2025-06-20 21:11:31,Bill Acceptor Error,Medium,21,v4.1,BA-235,2025-06-20,0,0
6259,MCH000048,LOC0005,2025-06-20 21:13:42,Hopper Empty,Medium,16,v5.0,HP-570,2025-06-20,0,0
6260,MCH000005,LOC0007,2025-06-20 22:36:29,Software Restart,Low,3,v5.0,SR-640,2025-06-20,0,0
6261,MCH000090,LOC0001,2025-06-20 22:41:47,Hopper Empty,Medium,10,v4.2,HP-624,2025-06-20,0,0
6262,MCH000085,LOC0006,2025-06-20 23:59:23,Hopper Empty,Medium,9,v5.0,HP-517,2025-06-20,0,0
6263,MCH000008,LOC0006,2025-06-21 00:19:31,Bill Acceptor Error,Medium,19,v4.1,BA-788,2025-06-21,0,0
6264,MCH000057,LOC0007,2025-06-21 01:10:42,Printer Error,Medium,10,v5.0,PR-212,2025-06-21,0,0
6265,MCH000086,LOC0008,2025-06-21 01:15:48,Software Restart,Low,5,v4.1,SR-462,2025-06-21,0,0
6266,MCH000020,LOC0003,2025-06-21 03:41:53,Preventive Maintenance,Low,27,v5.1,PM-447,2025-06-21,0,1
6267,MCH000059,LOC0005,2025-06-21 04:12:55,Door Open,Low,0,v5.0,DR-303,2025-06-21,0,0
6268,MCH000041,LOC0007,2025-06-21 04:19:17,Communication Loss,High,89,v5.0,CM-367,2025-06-21,1,0
6269,MCH000020,LOC0003,2025-06-21 04:20:07,Communication Loss,Medium,16,v5.1,CM-631,2025-06-21,0,0
6270,MCH000069,LOC0002,2025-06-21 04:50:04,Door Open,Low,2,v4.2,DR-554,2025-06-21,0,0
6271,MCH000097,LOC0007,2025-06-21 05:29:15,Printer Error,Medium,6,v4.2,PR-312,2025-06-21,0,0
6272,MCH000049,LOC0006,2025-06-21 05:41:49,Software Restart,Medium,8,v5.1,SR-963,2025-06-21,0,0
6273,MCH000082,LOC0007,2025-06-21 05:43:52,Communication Loss,Medium,25,v4.1,CM-928,2025-06-21,0,0
6274,MCH000059,LOC0005,2025-06-21 06:11:58,Preventive Maintenance,Low,27,v5.0,PM-587,2025-06-21,0,1
6275,MCH000074,LOC0008,2025-06-21 06:20:28,Door Open,Low,2,v5.0,DR-515,2025-06-21,0,0
6276,MCH000090,LOC0001,2025-06-21 07:40:50,Preventive Maintenance,Low,31,v4.2,PM-732,2025-06-21,0,1
6277,MCH000039,LOC0009,2025-06-21 08:20:49,Ticket Jam,Medium,15,v4.1,TJ-915,2025-06-21,0,0
6278,MCH000035,LOC0001,2025-06-21 09:53:39,Door Open,Low,1,v5.0,DR-254,2025-06-21,0,0
6279,MCH000062,LOC0006,2025-06-21 10:24:47,Cash Refill,Low,3,v5.0,CR-679,2025-06-21,0,1
6280,MCH000058,LOC0007,2025-06-21 10:34:26,Ticket Jam,Medium,17,v5.0,TJ-137,2025-06-21,0,0
6281,MCH000084,LOC0008,2025-06-21 11:09:33,Cash Refill,Low,5,v5.0,CR-742,2025-06-21,0,1
6282,MCH000019,LOC0003,2025-06-21 11:59:22,Communication Loss,Medium,24,v4.2,CM-548,2025-06-21,0,0
6283,MCH000057,LOC0007,2025-06-21 12:27:28,Bill Acceptor Error,Medium,24,v5.0,BA-957,2025-06-21,0,0
6284,MCH000008,LOC0006,2025-06-21 12:29:48,Communication Loss,Medium,78,v4.1,CM-392,2025-06-21,0,0
6285,MCH000019,LOC0003,2025-06-21 13:02:37,Communication Loss,High,106,v4.2,CM-779,2025-06-21,1,0
6286,MCH000013,LOC0009,2025-06-21 13:13:45,Printer Error,Medium,30,v5.1,PR-922,2025-06-21,0,0
6287,MCH000020,LOC0003,2025-06-21 13:37:25,Printer Error,Medium,13,v5.1,PR-982,2025-06-21,0,0
6288,MCH000056,LOC0008,2025-06-21 13:48:09,Printer Error,Medium,8,v4.1,PR-316,2025-06-21,0,0
6289,MCH000045,LOC0009,2025-06-21 15:43:01,Hardware Failure,High,214,v5.0,HF-792,2025-06-21,1,0
6290,MCH000086,LOC0008,2025-06-21 16:40:25,Bill Acceptor Error,Medium,28,v4.1,BA-736,2025-06-21,0,0
6291,MCH000052,LOC0001,2025-06-21 17:05:59,Software Upgrade,Low,17,v4.1,SU-620,2025-06-21,0,1
6292,MCH000073,LOC0008,2025-06-21 17:15:40,Communication Loss,Medium,92,v4.2,CM-667,2025-06-21,0,0
6293,MCH000090,LOC0001,2025-06-21 17:21:35,Ticket Jam,High,12,v4.2,TJ-754,2025-06-21,1,0
6294,MCH000003,LOC0006,2025-06-21 17:25:03,Door Open,Low,1,v5.0,DR-447,2025-06-21,0,0
6295,MCH000045,LOC0009,2025-06-21 17:36:08,Ticket Jam,High,35,v5.0,TJ-443,2025-06-21,1,0
6296,MCH000026,LOC0001,2025-06-21 18:05:23,Cash Refill,Low,3,v4.1,CR-226,2025-06-21,0,1
6297,MCH000029,LOC0002,2025-06-21 18:26:33,Printer Error,High,25,v5.1,PR-552,2025-06-21,1,0
6298,MCH000034,LOC0004,2025-06-21 18:32:43,Ticket Jam,Medium,7,v4.2,TJ-253,2025-06-21,0,0
6299,MCH000082,LOC0007,2025-06-21 18:48:49,Hardware Failure,High,93,v4.1,HF-900,2025-06-21,1,0
6300,MCH000073,LOC0008,2025-06-21 19:26:00,Communication Loss,High,103,v4.2,CM-135,2025-06-21,1,0
6301,MCH000041,LOC0007,2025-06-21 20:06:51,Software Upgrade,Low,16,v5.0,SU-896,2025-06-21,0,1
6302,MCH000099,LOC0009,2025-06-21 20:21:14,Preventive Maintenance,Low,27,v5.1,PM-157,2025-06-21,0,1
6303,MCH000063,LOC0007,2025-06-21 21:27:56,Bill Acceptor Error,Medium,18,v4.2,BA-209,2025-06-21,0,0
6304,MCH000027,LOC0002,2025-06-21 21:37:10,Hardware Failure,High,215,v5.1,HF-514,2025-06-21,1,0
6305,MCH000077,LOC0004,2025-06-21 22:45:01,Ticket Jam,Medium,7,v4.1,TJ-377,2025-06-21,0,0
6306,MCH000007,LOC0002,2025-06-21 23:09:38,Communication Loss,Medium,30,v5.0,CM-601,2025-06-21,0,0
6307,MCH000023,LOC0003,2025-06-21 23:21:21,Hardware Failure,High,78,v4.2,HF-869,2025-06-21,1,0
6308,MCH000066,LOC0009,2025-06-22 00:21:02,Hopper Empty,Medium,16,v5.0,HP-952,2025-06-22,0,0
6309,MCH000089,LOC0003,2025-06-22 00:41:33,Hopper Empty,Medium,11,v5.0,HP-448,2025-06-22,0,0
6310,MCH000067,LOC0010,2025-06-22 00:47:23,Bill Acceptor Error,Medium,23,v5.0,BA-800,2025-06-22,0,0
6311,MCH000074,LOC0008,2025-06-22 00:59:04,Printer Error,Medium,19,v5.0,PR-761,2025-06-22,0,0
6312,MCH000036,LOC0008,2025-06-22 01:35:28,Software Restart,Low,2,v5.1,SR-913,2025-06-22,0,0
