player_id,enrollment_date,loyalty_tier,age_band,home_region,marketing_opt_in,active_flag
PLY00002779,2022-05-05,Gold,30-39,Southwest,1,1
PLY00002780,2021-07-17,Standard,60+,West,0,1
PLY00002781,2023-05-08,Silver,60+,Southeast,0,1
PLY00002782,2025-08-03,Standard,21-29,West,1,1
PLY00002783,2022-03-13,Standard,40-49,Southeast,0,1
PLY00002784,2022-08-30,Silver,21-29,Midwest,0,1
PLY00002785,2023-06-16,Silver,40-49,Southwest,1,1
PLY00002786,2025-12-13,Standard,30-39,Southwest,1,1
PLY00002787,2025-04-26,Gold,30-39,Southeast,1,1
PLY00002788,2021-08-11,Silver,50-59,West,1,1
PLY00002789,2021-08-08,Standard,30-39,Northeast,1,1
PLY00002790,2024-06-15,Standard,40-49,Midwest,0,1
PLY00002791,2022-07-23,Gold,50-59,West,1,1
PLY00002792,2025-02-15,Gold,60+,West,0,1
PLY00002793,2022-08-28,Silver,60+,Southeast,1,1
PLY00002794,2025-08-06,Standard,40-49,West,1,1
PLY00002795,2022-02-19,Standard,40-49,Midwest,0,1
PLY00002796,2023-06-25,Standard,40-49,Southeast,1,1
PLY00002797,2024-10-16,Standard,40-49,West,1,1
PLY00002798,2022-04-17,Silver,30-39,West,0,1
PLY00002799,2022-05-28,Silver,40-49,Southeast,1,1
PLY00002800,2022-05-30,Standard,40-49,Southeast,0,1
PLY00002801,2024-03-13,Standard,40-49,Southeast,1,1
PLY00002802,2024-08-28,Gold,30-39,Southwest,1,1
PLY00002803,2024-01-29,Silver,60+,Southwest,1,1
PLY00002804,2022-09-13,Silver,40-49,Northeast,0,1
PLY00002805,2024-10-15,Platinum,21-29,Northeast,1,1
PLY00002806,2022-08-31,Gold,50-59,West,1,1
PLY00002807,2022-09-30,Silver,30-39,Midwest,1,1
PLY00002808,2022-02-11,Platinum,60+,Northeast,1,1
PLY00002809,2026-01-17,Standard,30-39,Northeast,1,1
PLY00002810,2026-04-29,Standard,21-29,Midwest,1,1
PLY00002811,2021-08-09,Standard,21-29,Southwest,1,1
PLY00002812,2022-12-05,Silver,21-29,Northeast,1,1
PLY00002813,2025-04-11,Standard,50-59,Southeast,1,1
PLY00002814,2024-07-09,Silver,40-49,West,1,1
PLY00002815,2023-05-06,Standard,60+,Midwest,0,1
PLY00002816,2022-10-27,Platinum,50-59,Southeast,1,1
PLY00002817,2025-01-13,Standard,60+,West,0,1
PLY00002818,2025-04-18,Standard,21-29,Southeast,0,1
PLY00002819,2023-05-19,Standard,30-39,Southeast,0,1
PLY00002820,2022-04-09,Standard,40-49,Southwest,1,1
PLY00002821,2022-05-22,Standard,30-39,Southeast,1,1
PLY00002822,2022-09-22,Silver,50-59,Southeast,0,1
PLY00002823,2022-07-31,Silver,50-59,Northeast,1,1
PLY00002824,2024-10-19,Gold,50-59,Southwest,0,1
PLY00002825,2024-07-10,Standard,50-59,West,1,1
PLY00002826,2025-03-09,Silver,40-49,Southeast,1,1
PLY00002827,2024-03-17,Silver,50-59,Southeast,0,1
PLY00002828,2022-09-21,Standard,50-59,Midwest,1,1
PLY00002829,2023-08-22,Standard,60+,Southwest,0,1
PLY00002830,2023-11-21,Silver,21-29,Southwest,1,1
PLY00002831,2022-04-01,Silver,40-49,Southwest,1,1
PLY00002832,2023-08-24,Standard,50-59,Northeast,1,1
PLY00002833,2026-03-29,Standard,40-49,Southwest,1,1
PLY00002834,2023-12-16,Silver,60+,West,1,1
PLY00002835,2021-10-05,Standard,50-59,Midwest,1,1
PLY00002836,2024-02-06,Silver,30-39,Northeast,1,1
PLY00002837,2023-04-13,Standard,60+,Midwest,1,1
PLY00002838,2025-12-08,Gold,40-49,Southeast,1,1
PLY00002839,2025-11-13,Standard,30-39,Northeast,1,1
PLY00002840,2023-02-20,Silver,30-39,Midwest,1,0
PLY00002841,2024-11-12,Gold,30-39,Northeast,0,1
PLY00002842,2024-01-18,Silver,21-29,Northeast,1,1
PLY00002843,2021-12-30,Standard,50-59,West,0,1
PLY00002844,2023-07-27,Standard,30-39,Southeast,0,1
PLY00002845,2025-09-28,Standard,40-49,West,0,1
PLY00002846,2024-10-24,Gold,50-59,Southeast,1,1
PLY00002847,2022-06-29,Gold,30-39,West,0,1
PLY00002848,2023-08-02,Standard,30-39,Southwest,1,1
PLY00002849,2025-10-13,Standard,60+,Northeast,1,1
PLY00002850,2022-02-19,Standard,50-59,West,0,1
PLY00002851,2026-01-10,Standard,60+,Southwest,0,1
PLY00002852,2021-08-20,Silver,60+,Midwest,0,1
PLY00002853,2024-08-08,Gold,50-59,Midwest,1,1
PLY00002854,2024-03-23,Standard,50-59,Southeast,0,1
PLY00002855,2022-08-28,Silver,40-49,Midwest,1,1
PLY00002856,2024-10-27,Standard,40-49,Midwest,1,1
PLY00002857,2026-05-14,Silver,30-39,Southwest,0,1
PLY00002858,2025-02-10,Standard,60+,Southeast,1,1
PLY00002859,2024-08-22,Standard,21-29,Southeast,0,1
PLY00002860,2026-03-07,Standard,50-59,Midwest,0,1
PLY00002861,2023-01-01,Standard,21-29,Southeast,0,1
PLY00002862,2025-07-16,Gold,40-49,Midwest,1,1
PLY00002863,2022-02-25,Standard,50-59,Northeast,1,1
PLY00002864,2021-09-03,Standard,50-59,Northeast,0,1
PLY00002865,2022-02-08,Standard,40-49,Midwest,1,1
PLY00002866,2021-08-25,Standard,21-29,Southeast,0,1
PLY00002867,2023-10-06,Standard,60+,Southeast,1,1
PLY00002868,2023-05-15,Standard,40-49,West,1,1
PLY00002869,2021-11-14,Standard,21-29,West,1,1
PLY00002870,2022-01-17,Silver,50-59,West,1,1
PLY00002871,2024-12-01,Silver,60+,West,1,0
PLY00002872,2025-11-03,Gold,50-59,Midwest,1,1
PLY00002873,2023-12-21,Silver,40-49,Southeast,1,1
PLY00002874,2025-10-17,Standard,50-59,Midwest,1,1
PLY00002875,2025-01-24,Standard,30-39,Southeast,1,1
PLY00002876,2025-02-19,Silver,30-39,Southwest,1,1
PLY00002877,2024-12-14,Gold,21-29,Northeast,1,1
PLY00002878,2022-03-27,Silver,21-29,Southeast,1,0
PLY00002879,2026-02-05,Gold,50-59,Northeast,1,1
PLY00002880,2026-02-08,Gold,60+,Midwest,0,0
PLY00002881,2022-10-31,Standard,60+,West,0,1
PLY00002882,2023-11-23,Standard,40-49,West,1,1
PLY00002883,2022-03-30,Silver,60+,Midwest,0,1
PLY00002884,2024-03-02,Standard,21-29,Southwest,1,1
PLY00002885,2022-03-16,Standard,50-59,Southwest,1,1
PLY00002886,2025-11-18,Gold,40-49,Northeast,0,1
PLY00002887,2023-04-06,Gold,30-39,Southeast,1,1
PLY00002888,2022-11-08,Standard,60+,West,1,1
PLY00002889,2026-02-04,Standard,40-49,Midwest,1,1
PLY00002890,2024-04-24,Standard,21-29,Midwest,0,1
PLY00002891,2024-11-08,Standard,50-59,Southeast,1,0
PLY00002892,2022-02-04,Standard,40-49,Northeast,1,1
PLY00002893,2024-03-03,Platinum,50-59,West,1,1
PLY00002894,2025-04-03,Standard,30-39,West,0,1
PLY00002895,2023-07-25,Silver,60+,Southwest,0,1
PLY00002896,2022-01-09,Standard,21-29,Southeast,1,1
PLY00002897,2023-08-12,Standard,30-39,Northeast,1,1
PLY00002898,2022-04-07,Standard,40-49,Midwest,1,1
PLY00002899,2025-03-24,Standard,40-49,Midwest,1,0
PLY00002900,2022-07-09,Standard,21-29,West,1,1
PLY00002901,2025-05-22,Silver,50-59,Southwest,1,1
PLY00002902,2021-12-31,Silver,60+,Northeast,0,1
PLY00002903,2024-02-29,Standard,60+,Midwest,1,1
PLY00002904,2023-01-10,Standard,50-59,West,1,1
PLY00002905,2022-07-20,Standard,40-49,Southeast,1,1
PLY00002906,2021-08-22,Standard,60+,Midwest,1,1
PLY00002907,2022-09-13,Standard,30-39,Midwest,1,1
PLY00002908,2021-08-18,Standard,30-39,Northeast,1,1
PLY00002909,2022-12-05,Standard,21-29,Southwest,1,1
PLY00002910,2025-10-03,Standard,40-49,Midwest,1,1
PLY00002911,2024-06-25,Standard,21-29,West,0,1
PLY00002912,2025-12-24,Silver,50-59,Northeast,1,1
PLY00002913,2025-12-06,Standard,21-29,Northeast,0,1
PLY00002914,2023-09-27,Standard,50-59,Southwest,1,1
PLY00002915,2022-12-14,Silver,40-49,Southwest,1,1
PLY00002916,2024-09-11,Platinum,50-59,Midwest,0,1
PLY00002917,2022-08-12,Gold,30-39,Northeast,0,1
PLY00002918,2023-10-27,Standard,21-29,Southwest,0,1
PLY00002919,2022-07-15,Standard,30-39,Southeast,1,1
PLY00002920,2021-10-13,Standard,30-39,Southeast,1,1
PLY00002921,2024-05-19,Silver,40-49,West,1,1
PLY00002922,2025-03-08,Standard,60+,Southeast,1,1
PLY00002923,2023-11-06,Silver,60+,Midwest,1,1
PLY00002924,2025-12-27,Platinum,60+,West,1,1
PLY00002925,2022-01-28,Silver,21-29,Southwest,0,1
PLY00002926,2023-10-08,Standard,50-59,Northeast,1,1
PLY00002927,2026-06-09,Silver,21-29,Southwest,0,1
PLY00002928,2022-03-10,Standard,60+,West,1,1
PLY00002929,2025-10-02,Silver,50-59,Midwest,1,1
PLY00002930,2025-05-28,Standard,30-39,West,1,1
PLY00002931,2025-11-16,Standard,21-29,Southeast,0,1
PLY00002932,2024-08-05,Standard,50-59,Northeast,0,1
PLY00002933,2022-01-02,Standard,60+,Southwest,1,1
PLY00002934,2025-10-13,Silver,40-49,West,1,1
PLY00002935,2026-05-10,Silver,60+,West,1,1
PLY00002936,2022-12-14,Standard,50-59,West,0,1
PLY00002937,2024-08-29,Silver,21-29,Southwest,1,1
PLY00002938,2022-11-14,Gold,21-29,Northeast,1,1
PLY00002939,2023-09-14,Standard,40-49,Midwest,1,1
PLY00002940,2022-05-29,Standard,30-39,Midwest,1,1
PLY00002941,2026-06-01,Standard,60+,West,1,1
PLY00002942,2022-07-07,Standard,21-29,Northeast,0,1
PLY00002943,2023-06-23,Silver,40-49,Southeast,1,1
PLY00002944,2025-11-10,Standard,60+,Southwest,1,1
PLY00002945,2021-07-21,Silver,21-29,Midwest,0,1
PLY00002946,2021-11-27,Standard,30-39,West,0,1
PLY00002947,2021-08-21,Gold,60+,Northeast,0,1
PLY00002948,2023-08-12,Standard,60+,West,1,0
PLY00002949,2021-12-03,Silver,40-49,Northeast,1,1
PLY00002950,2025-07-18,Silver,21-29,West,0,1
PLY00002951,2024-08-17,Standard,60+,Southwest,0,1
PLY00002952,2024-10-15,Standard,30-39,Southwest,1,1
PLY00002953,2022-10-23,Standard,40-49,Southeast,0,1
PLY00002954,2023-01-21,Standard,60+,Midwest,1,1
PLY00002955,2021-10-31,Standard,40-49,Southwest,0,1
PLY00002956,2026-03-27,Standard,50-59,Northeast,1,1
PLY00002957,2025-02-05,Standard,21-29,West,1,1
PLY00002958,2023-06-11,Platinum,40-49,Northeast,1,1
PLY00002959,2024-04-08,Gold,40-49,Southeast,1,1
PLY00002960,2023-08-24,Standard,21-29,Northeast,0,1
PLY00002961,2025-01-27,Platinum,40-49,Southwest,0,1
PLY00002962,2024-04-03,Gold,21-29,West,1,1
PLY00002963,2023-11-03,Silver,50-59,Northeast,1,1
PLY00002964,2022-03-12,Standard,21-29,Southeast,0,1
PLY00002965,2026-05-24,Gold,40-49,Northeast,1,1
PLY00002966,2024-09-14,Standard,21-29,Southeast,1,1
PLY00002967,2022-07-19,Standard,21-29,Midwest,1,1
PLY00002968,2025-10-20,Silver,21-29,West,0,1
PLY00002969,2021-12-24,Standard,60+,Midwest,1,1
PLY00002970,2023-01-22,Gold,40-49,Southwest,1,1
PLY00002971,2023-06-07,Silver,30-39,Northeast,1,0
PLY00002972,2025-12-02,Standard,50-59,Northeast,1,1
PLY00002973,2021-12-03,Standard,40-49,Southeast,1,1
PLY00002974,2024-12-10,Silver,21-29,Midwest,1,1
PLY00002975,2022-02-13,Silver,21-29,Northeast,1,1
PLY00002976,2025-06-27,Standard,60+,Southeast,0,1
PLY00002977,2023-12-08,Standard,40-49,West,0,1
PLY00002978,2024-03-05,Standard,60+,Southeast,1,1
PLY00002979,2024-04-25,Silver,30-39,West,1,1
PLY00002980,2022-04-08,Platinum,50-59,West,1,1
PLY00002981,2026-03-28,Gold,21-29,Southwest,1,1
PLY00002982,2025-06-02,Standard,21-29,Southwest,1,1
PLY00002983,2021-08-07,Silver,60+,Southeast,0,1
PLY00002984,2024-09-02,Platinum,30-39,Southeast,1,1
PLY00002985,2023-03-29,Standard,21-29,Northeast,1,1
PLY00002986,2024-01-05,Standard,21-29,West,1,1
PLY00002987,2026-04-30,Standard,21-29,Southwest,1,1
PLY00002988,2024-02-13,Standard,21-29,Midwest,1,1
PLY00002989,2023-08-06,Silver,40-49,Southwest,1,1
PLY00002990,2025-06-24,Standard,50-59,Midwest,1,1
PLY00002991,2024-08-31,Gold,30-39,Southwest,1,1
PLY00002992,2025-09-23,Standard,21-29,Southwest,1,1
PLY00002993,2023-03-13,Gold,21-29,Southwest,1,1
PLY00002994,2026-03-08,Standard,40-49,Southeast,1,1
PLY00002995,2023-08-14,Silver,50-59,West,1,1
PLY00002996,2022-10-24,Standard,30-39,Southwest,1,1
PLY00002997,2021-08-02,Gold,50-59,Midwest,1,1
PLY00002998,2025-01-07,Gold,21-29,Southeast,1,1
PLY00002999,2021-09-26,Platinum,60+,West,1,1
PLY00003000,2023-07-07,Standard,40-49,West,1,1
PLY00003001,2026-02-20,Gold,60+,Midwest,0,1
PLY00003002,2024-06-24,Silver,21-29,Southeast,0,1
PLY00003003,2021-08-12,Standard,60+,West,1,1
PLY00003004,2024-05-19,Gold,50-59,West,1,0
PLY00003005,2021-07-18,Standard,60+,Southwest,1,1
PLY00003006,2024-09-25,Standard,21-29,Midwest,0,1
PLY00003007,2024-02-24,Silver,40-49,West,1,1
PLY00003008,2022-06-01,Gold,60+,West,1,1
PLY00003009,2023-04-12,Standard,30-39,Southeast,1,1
PLY00003010,2026-01-15,Standard,30-39,West,1,1
PLY00003011,2023-07-23,Platinum,21-29,Northeast,1,1
PLY00003012,2025-02-07,Standard,21-29,Southeast,1,1
PLY00003013,2025-09-19,Silver,21-29,West,1,1
PLY00003014,2022-01-16,Silver,30-39,Midwest,1,1
PLY00003015,2022-09-29,Gold,50-59,Northeast,0,1
PLY00003016,2023-11-30,Gold,30-39,Northeast,1,1
PLY00003017,2022-04-29,Standard,40-49,West,1,1
PLY00003018,2021-11-27,Silver,21-29,Southwest,1,1
PLY00003019,2023-07-03,Silver,21-29,Southwest,0,1
PLY00003020,2025-12-14,Standard,40-49,Northeast,1,1
PLY00003021,2025-01-17,Gold,40-49,Northeast,1,1
PLY00003022,2024-09-13,Standard,50-59,West,1,1
PLY00003023,2025-06-07,Standard,60+,Northeast,1,1
PLY00003024,2022-04-03,Gold,30-39,Northeast,0,1
PLY00003025,2022-05-06,Standard,30-39,Midwest,1,1
PLY00003026,2025-10-31,Standard,30-39,Northeast,1,1
PLY00003027,2022-09-01,Standard,40-49,Southwest,1,1
PLY00003028,2024-11-20,Gold,50-59,Southwest,1,1
PLY00003029,2022-03-03,Standard,50-59,Northeast,1,1
PLY00003030,2026-05-13,Standard,50-59,Northeast,1,1
PLY00003031,2022-01-23,Standard,60+,West,0,1
PLY00003032,2025-03-26,Gold,60+,West,0,1
PLY00003033,2022-08-24,Standard,60+,West,1,1
PLY00003034,2023-07-19,Standard,30-39,West,0,1
PLY00003035,2024-01-06,Standard,60+,Southeast,0,1
PLY00003036,2023-10-02,Gold,30-39,Southwest,1,1
PLY00003037,2024-03-18,Standard,21-29,West,1,1
PLY00003038,2024-11-15,Gold,30-39,West,0,1
PLY00003039,2024-04-22,Standard,60+,Southeast,1,1
PLY00003040,2024-03-28,Gold,30-39,Southeast,0,1
PLY00003041,2025-05-20,Silver,21-29,Southeast,1,1
PLY00003042,2023-11-05,Standard,21-29,Midwest,1,1
PLY00003043,2023-07-09,Gold,21-29,Southwest,1,1
PLY00003044,2022-03-03,Standard,30-39,Northeast,1,1
PLY00003045,2023-04-04,Standard,60+,Northeast,0,1
PLY00003046,2022-09-09,Standard,40-49,Midwest,1,1
PLY00003047,2022-06-17,Silver,21-29,Northeast,1,1
PLY00003048,2022-11-08,Silver,60+,Northeast,1,1
PLY00003049,2022-06-07,Platinum,21-29,Southwest,0,1
PLY00003050,2022-12-06,Standard,60+,Northeast,1,0
PLY00003051,2025-05-10,Standard,21-29,West,1,1
PLY00003052,2025-06-30,Standard,21-29,West,0,1
PLY00003053,2024-03-15,Silver,50-59,Midwest,1,1
PLY00003054,2024-12-27,Standard,30-39,Midwest,1,1
PLY00003055,2022-07-24,Standard,50-59,Northeast,1,1
PLY00003056,2026-02-03,Standard,21-29,Northeast,1,1
PLY00003057,2024-07-31,Standard,40-49,Northeast,1,1
PLY00003058,2023-04-20,Standard,50-59,Southwest,1,1
PLY00003059,2025-05-18,Standard,40-49,West,1,1
PLY00003060,2024-02-26,Silver,40-49,Midwest,0,1
PLY00003061,2025-06-22,Standard,21-29,West,1,1
PLY00003062,2023-10-15,Standard,30-39,Southeast,1,1
PLY00003063,2022-07-21,Silver,60+,Midwest,0,1
PLY00003064,2022-04-20,Silver,60+,Southeast,1,1
PLY00003065,2022-11-15,Gold,21-29,Southwest,1,1
PLY00003066,2024-02-14,Gold,60+,Northeast,1,1
PLY00003067,2021-11-16,Platinum,30-39,West,0,1
PLY00003068,2023-05-13,Gold,60+,Southeast,1,1
PLY00003069,2024-04-27,Standard,21-29,Southwest,1,1
PLY00003070,2022-10-17,Standard,50-59,West,1,1
PLY00003071,2022-04-23,Standard,40-49,Southwest,1,1
PLY00003072,2023-08-24,Gold,30-39,Midwest,0,1
PLY00003073,2024-07-23,Standard,21-29,Midwest,0,1
PLY00003074,2024-11-26,Standard,21-29,Southwest,1,0
PLY00003075,2025-11-25,Standard,40-49,Midwest,0,1
PLY00003076,2021-12-13,Standard,50-59,Southeast,0,1
PLY00003077,2024-01-28,Standard,30-39,Midwest,1,1
PLY00003078,2023-09-30,Silver,21-29,Southwest,1,1
PLY00003079,2023-01-05,Standard,40-49,West,1,1
PLY00003080,2021-10-18,Standard,21-29,Southeast,0,1
PLY00003081,2024-12-21,Silver,60+,West,1,0
PLY00003082,2025-05-18,Standard,30-39,Southwest,1,1
PLY00003083,2026-04-06,Silver,40-49,Northeast,1,1
PLY00003084,2026-03-19,Platinum,40-49,Southeast,1,1
PLY00003085,2023-08-29,Platinum,40-49,Southeast,0,1
PLY00003086,2022-05-04,Standard,21-29,Southwest,0,1
PLY00003087,2025-06-18,Gold,21-29,Northeast,1,1
PLY00003088,2022-05-26,Standard,21-29,West,1,0
PLY00003089,2022-09-21,Standard,21-29,Southeast,1,1
PLY00003090,2022-07-26,Silver,30-39,Northeast,0,1
PLY00003091,2021-08-20,Silver,21-29,West,0,1
PLY00003092,2022-01-21,Platinum,50-59,Northeast,1,1
PLY00003093,2023-06-04,Standard,60+,West,0,1
PLY00003094,2022-08-24,Standard,21-29,Northeast,1,1
PLY00003095,2023-03-21,Standard,60+,Southeast,0,1
PLY00003096,2024-12-09,Standard,50-59,Midwest,1,1
PLY00003097,2024-09-12,Standard,40-49,West,1,1
PLY00003098,2022-04-01,Standard,21-29,West,1,1
PLY00003099,2023-09-26,Silver,40-49,Southeast,0,1
PLY00003100,2022-03-03,Silver,21-29,West,1,1
PLY00003101,2021-09-19,Standard,40-49,Southeast,1,1
PLY00003102,2022-01-30,Standard,21-29,West,1,0
PLY00003103,2023-03-20,Standard,30-39,Southeast,1,1
PLY00003104,2025-04-21,Standard,50-59,Midwest,1,1
PLY00003105,2022-08-18,Standard,21-29,Midwest,1,1
PLY00003106,2022-04-25,Gold,21-29,Midwest,1,1
PLY00003107,2024-05-09,Standard,50-59,Southwest,1,0
PLY00003108,2022-07-29,Silver,60+,Northeast,1,1
PLY00003109,2021-11-23,Silver,21-29,Northeast,0,1
PLY00003110,2025-06-15,Standard,30-39,Midwest,1,1
PLY00003111,2021-12-18,Standard,21-29,Southwest,1,1
PLY00003112,2022-12-17,Standard,30-39,Northeast,0,1
PLY00003113,2026-05-31,Standard,40-49,Midwest,1,1
PLY00003114,2025-03-20,Silver,50-59,West,1,1
PLY00003115,2024-11-22,Standard,60+,Southeast,1,0
PLY00003116,2025-10-02,Gold,40-49,Northeast,1,1
PLY00003117,2021-10-13,Silver,60+,Southwest,0,1
PLY00003118,2024-10-15,Standard,60+,West,1,1
PLY00003119,2025-02-28,Standard,40-49,West,0,1
PLY00003120,2023-01-01,Silver,50-59,Northeast,1,1
PLY00003121,2024-07-17,Standard,60+,West,1,1
PLY00003122,2023-05-12,Standard,30-39,Northeast,1,1
PLY00003123,2023-02-15,Standard,30-39,Southwest,0,1
PLY00003124,2023-11-15,Silver,50-59,West,1,1
PLY00003125,2023-11-30,Silver,40-49,West,1,1
PLY00003126,2025-04-29,Silver,50-59,Northeast,0,1
PLY00003127,2022-10-18,Standard,40-49,West,1,0
PLY00003128,2021-10-29,Standard,40-49,West,1,1
PLY00003129,2023-08-16,Standard,40-49,West,1,0
PLY00003130,2024-01-16,Standard,30-39,Southeast,1,1
PLY00003131,2025-10-11,Gold,30-39,Midwest,0,1
PLY00003132,2025-01-14,Standard,60+,West,0,1
PLY00003133,2026-03-20,Silver,21-29,West,1,1
PLY00003134,2025-08-10,Standard,50-59,Northeast,1,1
PLY00003135,2022-01-19,Standard,60+,Southeast,1,1
PLY00003136,2022-04-12,Silver,60+,Midwest,1,1
PLY00003137,2023-11-30,Standard,60+,Northeast,0,0
PLY00003138,2024-10-15,Gold,40-49,Southwest,0,1
PLY00003139,2022-09-13,Standard,60+,West,1,1
PLY00003140,2025-02-05,Gold,30-39,Southwest,1,1
PLY00003141,2023-03-25,Silver,50-59,Midwest,1,1
PLY00003142,2026-01-02,Silver,40-49,Southwest,1,1
PLY00003143,2023-08-27,Standard,60+,Southwest,0,1
PLY00003144,2026-02-27,Gold,30-39,Southeast,0,1
PLY00003145,2021-09-12,Standard,21-29,Midwest,0,1
PLY00003146,2024-10-14,Standard,30-39,Southeast,1,1
PLY00003147,2024-08-02,Gold,40-49,Northeast,0,1
PLY00003148,2025-08-12,Standard,30-39,Northeast,1,1
PLY00003149,2026-03-01,Standard,50-59,Southwest,1,1
PLY00003150,2025-08-27,Gold,50-59,West,1,1
PLY00003151,2024-06-16,Standard,60+,Midwest,0,1
PLY00003152,2026-05-06,Standard,21-29,Southwest,1,1
PLY00003153,2025-10-21,Standard,40-49,West,1,1
PLY00003154,2024-04-08,Standard,50-59,Southeast,0,1
PLY00003155,2024-11-01,Gold,50-59,Southwest,1,1
PLY00003156,2023-11-01,Standard,40-49,Midwest,1,1
PLY00003157,2023-01-23,Standard,40-49,Southwest,1,1
PLY00003158,2021-10-02,Standard,30-39,Southwest,0,1
PLY00003159,2024-03-30,Standard,30-39,Midwest,1,1
PLY00003160,2023-05-25,Silver,50-59,Southwest,0,1
PLY00003161,2021-10-13,Platinum,60+,West,1,1
PLY00003162,2023-12-03,Standard,60+,West,1,0
PLY00003163,2022-01-12,Standard,50-59,Southeast,1,1
PLY00003164,2025-07-18,Gold,40-49,Southeast,1,1
PLY00003165,2026-01-13,Standard,50-59,West,0,1
PLY00003166,2024-07-28,Standard,30-39,Northeast,1,1
PLY00003167,2023-07-07,Standard,30-39,Southwest,1,1
PLY00003168,2022-11-21,Silver,30-39,Southwest,1,1
PLY00003169,2022-05-21,Standard,21-29,Southeast,1,1
PLY00003170,2023-08-23,Silver,40-49,Midwest,1,1
PLY00003171,2023-08-02,Platinum,60+,Midwest,1,1
PLY00003172,2023-10-20,Standard,21-29,Northeast,1,1
PLY00003173,2026-01-27,Standard,50-59,Southeast,1,1
PLY00003174,2022-01-03,Standard,60+,Northeast,0,1
PLY00003175,2023-05-26,Silver,50-59,West,1,1
PLY00003176,2026-06-06,Standard,30-39,Northeast,0,1
PLY00003177,2024-11-01,Silver,30-39,Northeast,1,1
PLY00003178,2024-07-20,Gold,50-59,Southeast,1,1
PLY00003179,2023-01-04,Gold,60+,Southwest,1,1
PLY00003180,2023-01-12,Gold,60+,Southeast,0,1
PLY00003181,2023-07-18,Standard,40-49,Southwest,1,1
PLY00003182,2024-03-28,Silver,21-29,Southwest,0,1
PLY00003183,2024-08-01,Silver,50-59,Southwest,1,0
PLY00003184,2021-10-09,Standard,21-29,Southwest,0,1
PLY00003185,2024-07-10,Gold,60+,Southeast,0,1
PLY00003186,2026-05-12,Silver,50-59,West,1,1
PLY00003187,2026-04-30,Standard,30-39,Midwest,1,1
PLY00003188,2022-09-28,Platinum,40-49,Northeast,0,1
PLY00003189,2026-04-28,Standard,21-29,Midwest,1,1
PLY00003190,2023-02-18,Standard,30-39,Northeast,0,1
PLY00003191,2025-09-20,Silver,50-59,West,0,1
PLY00003192,2026-02-22,Standard,40-49,Southeast,1,1
PLY00003193,2024-02-29,Standard,60+,Northeast,0,1
PLY00003194,2023-01-10,Gold,40-49,Northeast,0,1
PLY00003195,2025-09-14,Standard,60+,Southwest,0,1
PLY00003196,2021-11-08,Silver,60+,Midwest,1,1
PLY00003197,2022-04-20,Silver,60+,West,1,1
PLY00003198,2022-01-04,Standard,40-49,Southwest,1,1
PLY00003199,2023-07-06,Platinum,21-29,Southwest,1,1
PLY00003200,2023-05-24,Standard,60+,Southwest,1,1
PLY00003201,2021-09-13,Standard,30-39,Northeast,0,1
PLY00003202,2026-01-04,Standard,21-29,West,1,1
PLY00003203,2025-08-07,Platinum,50-59,West,1,1
PLY00003204,2021-07-16,Standard,60+,West,0,1
PLY00003205,2024-05-09,Silver,30-39,Southeast,1,1
PLY00003206,2023-03-31,Standard,21-29,West,1,1
PLY00003207,2022-08-23,Standard,30-39,Southeast,1,1
PLY00003208,2024-06-06,Gold,40-49,Southwest,1,1
PLY00003209,2023-01-16,Silver,60+,Northeast,1,1
PLY00003210,2024-04-14,Standard,60+,Southeast,0,1
PLY00003211,2022-01-15,Standard,40-49,Southeast,0,1
PLY00003212,2021-09-20,Silver,30-39,Southeast,1,1
PLY00003213,2022-10-15,Standard,30-39,Southeast,1,1
PLY00003214,2022-09-27,Gold,50-59,Southeast,0,1
PLY00003215,2022-06-23,Platinum,60+,Northeast,1,1
PLY00003216,2026-01-04,Standard,40-49,Southeast,1,1
PLY00003217,2024-08-20,Platinum,50-59,Southeast,0,1
PLY00003218,2022-02-24,Standard,60+,Southeast,1,1
PLY00003219,2024-09-16,Gold,30-39,Midwest,1,1
PLY00003220,2024-11-24,Standard,30-39,West,1,1
PLY00003221,2022-05-23,Standard,21-29,Southwest,1,0
PLY00003222,2024-05-24,Gold,60+,Midwest,1,1
PLY00003223,2024-02-06,Standard,40-49,Midwest,1,1
PLY00003224,2024-04-11,Silver,21-29,West,0,1
PLY00003225,2022-09-10,Gold,50-59,West,1,1
PLY00003226,2022-11-15,Standard,40-49,West,1,1
PLY00003227,2025-04-01,Standard,40-49,Southeast,1,1
PLY00003228,2025-09-04,Standard,21-29,Midwest,0,1
PLY00003229,2024-03-25,Standard,30-39,Midwest,1,1
PLY00003230,2023-01-06,Standard,60+,Northeast,1,1
PLY00003231,2026-04-25,Gold,21-29,Northeast,0,1
PLY00003232,2024-07-26,Gold,21-29,Midwest,0,1
PLY00003233,2023-06-07,Standard,40-49,Southeast,1,1
PLY00003234,2023-01-09,Gold,21-29,West,1,1
PLY00003235,2024-10-01,Silver,30-39,Southwest,1,1
