player_id,loyalty_tier,days_since_last_session,total_historical_sessions,player_net_revenue,churn_probability,risk_level,recommended_action,expected_revenue_at_risk,retention_priority_score,priority_rank
PLY00002913,Standard,57,3,12.76,0.0381722257749871,Low,No immediate action,0.49,0.57,2214
PLY00004359,Standard,34,4,17.88,0.0293006806741739,Low,No immediate action,0.52,0.57,2214
PLY00004934,Standard,95,2,16.91,0.0265369192444225,Low,No immediate action,0.45,0.57,2214
PLY00003110,Standard,36,6,24.55,0.0211984722620347,Low,No immediate action,0.52,0.57,2214
PLY00000723,Gold,9,5,117.7,0.0047404732273316,Low,No immediate action,0.56,0.57,2214
PLY00000636,Platinum,26,2,146.02,0.003606696981949,Low,No immediate action,0.53,0.57,2214
PLY00003343,Standard,291,1,0.31,0.9988647273423849,Critical,Immediate retention outreach,0.31,0.56,2215
PLY00000193,Standard,135,1,2.11,0.1950900865481221,Low,No immediate action,0.41,0.56,2215
PLY00000544,Standard,31,2,10.83,0.0482096997222632,Low,No immediate action,0.52,0.56,2215
PLY00000280,Standard,36,2,20.5,0.0251196953386703,Low,No immediate action,0.51,0.56,2215
PLY00004838,Gold,91,4,24.23,0.0186893612111172,Low,No immediate action,0.45,0.56,2215
PLY00002823,Silver,37,5,29.73,0.0171629311107284,Low,No immediate action,0.51,0.56,2215
PLY00001399,Gold,38,5,37.7,0.0136173113256754,Low,No immediate action,0.51,0.56,2215
PLY00001362,Gold,89,2,33.19,0.0136129766807887,Low,No immediate action,0.45,0.56,2215
PLY00002292,Standard,303,1,0.3,0.999597214841258,Critical,Immediate retention outreach,0.3,0.55,2216
PLY00001820,Standard,117,1,1.86,0.2261953209282584,Low,No immediate action,0.42,0.55,2216
PLY00001674,Standard,75,3,25.35,0.0181238006771405,Low,No immediate action,0.46,0.55,2216
PLY00004772,Silver,59,4,39.48,0.0119984846927066,Low,No immediate action,0.47,0.55,2216
PLY00002692,Gold,13,6,276.37,0.0019238081745885,Low,No immediate action,0.53,0.55,2216
PLY00003988,Standard,22,3,12.67,0.040296868024793,Low,No immediate action,0.51,0.54,2217
PLY00004043,Standard,93,1,15.21,0.028061594843061,Low,No immediate action,0.43,0.54,2217
PLY00003732,Platinum,77,2,25.28,0.0176754246661149,Low,No immediate action,0.45,0.54,2217
PLY00000266,Silver,255,1,0.31,0.9968287612440856,Critical,Immediate retention outreach,0.31,0.53,2218
PLY00004754,Silver,146,1,1.1,0.3471968471240701,Medium,Monitor engagement,0.38,0.53,2218
PLY00003936,Standard,129,1,1.43,0.2725384673704655,Low,No immediate action,0.39,0.53,2218
PLY00004718,Standard,290,1,0.29,0.9991944974001444,Critical,Immediate retention outreach,0.29,0.52,2219
PLY00003094,Standard,36,2,20.22,0.0233052223934224,Low,No immediate action,0.47,0.52,2219
PLY00001972,Gold,131,1,29.47,0.0128209949735544,Low,No immediate action,0.38,0.52,2219
PLY00003787,Gold,19,4,117.55,0.0041271982156884,Low,No immediate action,0.49,0.52,2219
PLY00001197,Standard,170,2,0.36,0.9703223697885482,Critical,Immediate retention outreach,0.35,0.51,2220
PLY00004091,Standard,125,1,1.53,0.2489517871135832,Low,No immediate action,0.38,0.51,2220
PLY00004347,Standard,59,2,6.43,0.0676649290366581,Low,No immediate action,0.44,0.51,2220
PLY00002417,Silver,62,2,8.6,0.0516433374349908,Low,No immediate action,0.44,0.51,2220
PLY00002534,Standard,30,4,37.37,0.0125301346474305,Low,No immediate action,0.47,0.51,2220
PLY00000093,Standard,78,2,42.54,0.0099152924101568,Low,No immediate action,0.42,0.51,2220
PLY00001440,Silver,107,1,3.61,0.1074257546058662,Low,No immediate action,0.39,0.5,2221
PLY00000328,Standard,103,1,14.6,0.0266559211693642,Low,No immediate action,0.39,0.5,2221
PLY00003662,Silver,53,3,19.51,0.022398624266665,Low,No immediate action,0.44,0.5,2221
PLY00002053,Gold,88,2,31.66,0.0125901367537845,Low,No immediate action,0.4,0.5,2221
PLY00002352,Standard,210,1,0.32,0.964965044737364,Critical,Immediate retention outreach,0.31,0.49,2222
PLY00001896,Standard,211,1,0.33,0.9441735005742494,Critical,Immediate retention outreach,0.31,0.49,2222
PLY00003236,Standard,65,2,1.54,0.2705642959168507,Low,No immediate action,0.42,0.49,2222
PLY00001235,Silver,71,2,1.82,0.2232708765057338,Low,No immediate action,0.41,0.49,2222
PLY00002189,Standard,30,3,30.97,0.0145247642310401,Low,No immediate action,0.45,0.49,2222
PLY00004116,Silver,96,1,10.34,0.0363645909019779,Low,No immediate action,0.38,0.48,2223
PLY00000157,Silver,11,2,16.72,0.0279836152931064,Low,No immediate action,0.47,0.48,2223
PLY00001397,Standard,92,3,14.2,0.0266878554885228,Low,No immediate action,0.38,0.48,2223
PLY00001177,Standard,17,2,21.81,0.0208703384312301,Low,No immediate action,0.46,0.48,2223
PLY00003712,Standard,36,3,83.46,0.0052541630538176,Low,No immediate action,0.44,0.48,2223
PLY00000326,Standard,115,1,1.99,0.1825278314397503,Low,No immediate action,0.36,0.47,2224
PLY00003433,Silver,43,2,19.52,0.0213537004689586,Low,No immediate action,0.42,0.47,2224
PLY00001361,Gold,27,3,77.09,0.0056893843477559,Low,No immediate action,0.44,0.47,2224
PLY00000779,Gold,55,3,173.69,0.0023723089107319,Low,No immediate action,0.41,0.47,2224
PLY00002400,Standard,110,1,17.61,0.0198048204321859,Low,No immediate action,0.35,0.46,2225
PLY00002961,Platinum,81,2,34.94,0.0109898819934423,Low,No immediate action,0.38,0.46,2225
PLY00001219,Standard,117,1,32.74,0.0107305190137181,Low,No immediate action,0.35,0.46,2225
PLY00000815,Standard,84,3,45.12,0.0082875593315138,Low,No immediate action,0.37,0.46,2225
PLY00002128,Silver,16,6,98.43,0.0045056436930098,Low,No immediate action,0.44,0.46,2225
PLY00000652,Standard,286,1,0.25,0.999057016018596,Critical,Immediate retention outreach,0.25,0.45,2226
PLY00001918,Standard,2,3,12.59,0.0360819454440639,Low,No immediate action,0.45,0.45,2226
PLY00003373,Standard,11,4,14.37,0.0308256658336079,Low,No immediate action,0.44,0.45,2226
PLY00002208,Standard,42,4,90.01,0.0044080490084117,Low,No immediate action,0.4,0.45,2226
PLY00002835,Standard,259,1,0.26,0.9970056807654112,Critical,Immediate retention outreach,0.26,0.44,2227
PLY00002772,Gold,28,3,21.19,0.0195248693364483,Low,No immediate action,0.41,0.44,2227
PLY00004500,Gold,70,2,20.23,0.0182933842586147,Low,No immediate action,0.37,0.44,2227
PLY00001602,Standard,33,3,30.4,0.0131868829022258,Low,No immediate action,0.4,0.44,2227
PLY00001063,Standard,14,3,102.19,0.0040861805144286,Low,No immediate action,0.42,0.44,2227
PLY00002283,Gold,55,2,43.94,0.0084957746124385,Low,No immediate action,0.37,0.43,2228
PLY00000393,Platinum,44,5,74.59,0.0050423055484379,Low,No immediate action,0.38,0.43,2228
PLY00004467,Standard,301,1,0.23,0.999467446849824,Critical,Immediate retention outreach,0.23,0.42,2229
PLY00000567,Standard,64,3,2.89,0.124879534861945,Low,No immediate action,0.36,0.42,2229
PLY00002384,Standard,53,2,8.91,0.0419808877139811,Low,No immediate action,0.37,0.42,2229
PLY00002683,Standard,51,3,9.06,0.0404714754376176,Low,No immediate action,0.37,0.42,2229
PLY00003802,Silver,105,1,9.63,0.034482504743196,Low,No immediate action,0.33,0.42,2229
PLY00001857,Standard,35,2,12.2,0.0308844817716726,Low,No immediate action,0.38,0.42,2229
PLY00004291,Standard,7,3,36.87,0.0109909027207618,Low,No immediate action,0.41,0.42,2229
PLY00004635,Gold,12,5,38.32,0.0107295079768085,Low,No immediate action,0.41,0.42,2229
PLY00004143,Platinum,78,4,83.21,0.0041554903059646,Low,No immediate action,0.35,0.42,2229
PLY00002642,Platinum,17,5,198.55,0.0020361973994722,Low,No immediate action,0.4,0.42,2229
PLY00004110,Gold,32,10,228.7,0.0016839414449303,Low,No immediate action,0.39,0.42,2229
PLY00004893,Standard,290,1,0.23,0.998740015467622,Critical,Immediate retention outreach,0.23,0.41,2230
PLY00003702,Silver,99,1,5.25,0.0609944809167234,Low,No immediate action,0.32,0.41,2230
PLY00002334,Silver,50,5,40.01,0.0090945329791968,Low,No immediate action,0.36,0.41,2230
PLY00004472,Silver,6,4,53.43,0.0075786961939931,Low,No immediate action,0.4,0.41,2230
PLY00002299,Gold,21,3,56.97,0.0068106128082105,Low,No immediate action,0.39,0.41,2230
PLY00000056,Standard,33,3,101.01,0.0037455351989998,Low,No immediate action,0.38,0.41,2230
PLY00000065,Silver,30,6,115.19,0.0033069370243089,Low,No immediate action,0.38,0.41,2230
PLY00002319,Standard,249,1,0.24,0.9915324785826654,Critical,Immediate retention outreach,0.24,0.4,2231
PLY00002422,Standard,180,1,0.32,0.8373281227117177,Critical,Immediate retention outreach,0.27,0.4,2231
PLY00001238,Standard,23,5,23.2,0.0161892754147871,Low,No immediate action,0.38,0.4,2231
PLY00002670,Standard,54,3,27.39,0.0127424779416078,Low,No immediate action,0.35,0.4,2231
PLY00002405,Platinum,6,2,52.57,0.0073317964646242,Low,No immediate action,0.39,0.4,2231
PLY00004617,Gold,15,2,5.6,0.0664341736307112,Low,No immediate action,0.37,0.39,2232
PLY00000934,Gold,77,2,10.32,0.0312311104045643,Low,No immediate action,0.32,0.39,2232
PLY00004088,Gold,91,1,20.43,0.0150846692860163,Low,No immediate action,0.31,0.39,2232
PLY00001660,Platinum,56,6,236.64,0.0014319607348811,Low,No immediate action,0.34,0.39,2232
PLY00003739,Standard,169,1,0.89,0.2873146350835371,Low,No immediate action,0.26,0.38,2233
PLY00003918,Standard,109,1,3.16,0.0924635516454065,Low,No immediate action,0.29,0.38,2233
PLY00002238,Standard,86,2,4.91,0.0629722389767505,Low,No immediate action,0.31,0.38,2233
PLY00004435,Silver,46,3,8.44,0.0406436562017652,Low,No immediate action,0.34,0.38,2233
PLY00003597,Standard,32,3,20.51,0.0171216709956593,Low,No immediate action,0.35,0.38,2233
PLY00004567,Gold,52,3,19.44,0.0167758060293367,Low,No immediate action,0.33,0.38,2233
PLY00004172,Standard,18,5,23.0,0.0155559251762835,Low,No immediate action,0.36,0.38,2233
PLY00002751,Standard,101,2,22.67,0.0131352208497368,Low,No immediate action,0.3,0.38,2233
PLY00003668,Gold,65,3,31.44,0.0100667412722581,Low,No immediate action,0.32,0.38,2233
PLY00000322,Standard,148,1,0.54,0.4888626695384421,Medium,Monitor engagement,0.26,0.37,2234
PLY00003700,Standard,39,2,3.74,0.0871320480105522,Low,No immediate action,0.33,0.37,2234
PLY00004670,Standard,122,1,3.27,0.0844541103301984,Low,No immediate action,0.28,0.37,2234
PLY00003339,Silver,95,1,6.13,0.0474234914404102,Low,No immediate action,0.29,0.37,2234
PLY00001261,Standard,71,3,10.79,0.0287810960302489,Low,No immediate action,0.31,0.37,2234
PLY00002389,Silver,32,6,35.77,0.0094819822135316,Low,No immediate action,0.34,0.37,2234
PLY00003871,Platinum,60,3,126.55,0.0025644960703763,Low,No immediate action,0.32,0.37,2234
PLY00002537,Standard,51,3,16.11,0.0199586369620537,Low,No immediate action,0.32,0.36,2235
PLY00001549,Standard,73,3,16.65,0.0178200512965856,Low,No immediate action,0.3,0.36,2235
PLY00002124,Gold,70,3,32.52,0.0091216942810795,Low,No immediate action,0.3,0.36,2235
PLY00002718,Silver,76,2,38.78,0.0077842626438397,Low,No immediate action,0.3,0.36,2235
PLY00001743,Gold,21,3,84.68,0.0039906867452881,Low,No immediate action,0.34,0.36,2235
PLY00002635,Standard,54,3,88.18,0.0034874868685035,Low,No immediate action,0.31,0.36,2235
PLY00003984,Standard,33,3,104.78,0.0031886449227884,Low,No immediate action,0.33,0.36,2235
PLY00001719,Standard,139,1,0.55,0.448945171310026,Medium,Monitor engagement,0.25,0.35,2236
PLY00001170,Standard,65,3,14.95,0.0202492637776424,Low,No immediate action,0.3,0.35,2236
PLY00001023,Gold,30,2,19.51,0.0161643279241681,Low,No immediate action,0.32,0.35,2236
PLY00000263,Standard,55,2,23.31,0.0130696070509877,Low,No immediate action,0.3,0.35,2236
PLY00003839,Standard,85,2,24.55,0.0113030399373692,Low,No immediate action,0.28,0.35,2236
PLY00004129,Standard,58,2,11.12,0.0258957018087102,Low,No immediate action,0.29,0.34,2237
PLY00004509,Standard,100,1,10.72,0.0250961245535408,Low,No immediate action,0.27,0.34,2237
PLY00001419,Standard,35,2,18.25,0.016938896683094,Low,No immediate action,0.31,0.34,2237
PLY00003033,Standard,82,2,23.89,0.0117509315829744,Low,No immediate action,0.28,0.34,2237
PLY00000673,Standard,32,5,39.21,0.0079254576265222,Low,No immediate action,0.31,0.34,2237
PLY00002929,Silver,301,1,0.18,0.9996360618657903,Critical,Immediate retention outreach,0.18,0.33,2238
PLY00004830,Standard,301,1,0.18,0.9995129724126792,Critical,Immediate retention outreach,0.18,0.33,2238
PLY00001559,Standard,268,1,0.19,0.9969004826387944,Critical,Immediate retention outreach,0.19,0.33,2238
PLY00000858,Standard,18,3,8.56,0.0366097377800605,Low,No immediate action,0.31,0.33,2238
PLY00000608,Standard,10,4,38.55,0.0083292334053551,Low,No immediate action,0.32,0.33,2238
PLY00004530,Silver,15,4,61.78,0.005202148817594,Low,No immediate action,0.32,0.33,2238
PLY00001013,Silver,87,3,128.06,0.0020844456031531,Low,No immediate action,0.27,0.33,2238
PLY00001572,Standard,294,1,0.18,0.9989179256583148,Critical,Immediate retention outreach,0.18,0.32,2239
PLY00001017,Standard,64,2,9.5,0.02822866439624,Low,No immediate action,0.27,0.32,2239
PLY00004348,Silver,82,2,28.55,0.0091125326021998,Low,No immediate action,0.26,0.32,2239
PLY00004244,Standard,84,5,48.48,0.0054309605952254,Low,No immediate action,0.26,0.32,2239
PLY00003158,Standard,21,8,79.09,0.0038179792527614,Low,No immediate action,0.3,0.32,2239
PLY00000405,Gold,38,5,159.79,0.0018118893762866,Low,No immediate action,0.29,0.32,2239
PLY00001632,Standard,168,1,0.36,0.5696354331678496,Medium,Monitor engagement,0.21,0.31,2240
PLY00004995,Standard,143,1,0.4,0.5500419631916124,Medium,Monitor engagement,0.22,0.31,2240
PLY00000768,Standard,31,4,9.46,0.0310588730026529,Low,No immediate action,0.29,0.31,2240
PLY00004092,Standard,91,1,8.21,0.0299989521474914,Low,No immediate action,0.25,0.31,2240
PLY00003562,Silver,288,1,0.17,0.9990492815273494,Critical,Immediate retention outreach,0.17,0.3,2241
PLY00000125,Standard,96,1,5.8,0.0417116574658171,Low,No immediate action,0.24,0.3,2241
PLY00003658,Standard,67,2,11.94,0.0211131452989097,Low,No immediate action,0.25,0.3,2241
PLY00002933,Standard,58,2,16.93,0.0152126006712417,Low,No immediate action,0.26,0.3,2241
PLY00001662,Silver,22,4,35.16,0.007901326281909,Low,No immediate action,0.28,0.3,2241
PLY00001582,Standard,55,3,38.07,0.0067112083743543,Low,No immediate action,0.26,0.3,2241
PLY00002932,Standard,23,4,121.2,0.0023356562925787,Low,No immediate action,0.28,0.3,2241
PLY00001175,Standard,254,1,0.17,0.989168630612526,Critical,Immediate retention outreach,0.17,0.29,2242
PLY00004200,Standard,170,1,0.25,0.8011768817982026,Critical,Immediate retention outreach,0.2,0.29,2242
PLY00003916,Standard,135,1,0.48,0.4459530188570024,Medium,Monitor engagement,0.21,0.29,2242
PLY00002569,Standard,92,1,5.07,0.0450463965963885,Low,No immediate action,0.23,0.29,2242
PLY00004809,Standard,92,1,12.14,0.0189937272172687,Low,No immediate action,0.23,0.29,2242
PLY00000998,Standard,80,2,24.81,0.0095802546868746,Low,No immediate action,0.24,0.29,2242
PLY00001325,Gold,33,4,36.17,0.0075396907770944,Low,No immediate action,0.27,0.29,2242
PLY00001709,Standard,45,3,65.79,0.0039703659125976,Low,No immediate action,0.26,0.29,2242
PLY00003798,Platinum,10,8,198.38,0.0014187787950867,Low,No immediate action,0.28,0.29,2242
PLY00004627,Gold,6,10,300.69,0.0009507130711407,Low,No immediate action,0.29,0.29,2242
PLY00000053,Gold,26,5,406.24,0.000672434495065,Low,No immediate action,0.27,0.29,2242
PLY00001398,Standard,59,2,4.03,0.0598277165108618,Low,No immediate action,0.24,0.28,2243
PLY00000999,Standard,80,2,12.76,0.0176889802689902,Low,No immediate action,0.23,0.28,2243
PLY00001275,Standard,17,3,31.67,0.0085484844586558,Low,No immediate action,0.27,0.28,2243
PLY00001766,Standard,15,4,33.12,0.0082036229435181,Low,No immediate action,0.27,0.28,2243
PLY00004236,Silver,80,3,30.23,0.0077398503587949,Low,No immediate action,0.23,0.28,2243
PLY00002070,Gold,38,5,144.34,0.0017589176777345,Low,No immediate action,0.25,0.28,2243
PLY00002143,Standard,184,1,0.21,0.8739611622465583,Critical,Immediate retention outreach,0.18,0.27,2244
PLY00002832,Standard,44,3,20.68,0.0116962381145542,Low,No immediate action,0.24,0.27,2244
PLY00000539,Silver,35,2,21.39,0.0116620364592633,Low,No immediate action,0.25,0.27,2244
PLY00003759,Gold,43,3,29.26,0.0083280418854584,Low,No immediate action,0.24,0.27,2244
PLY00004045,Silver,47,2,33.58,0.0072059722338867,Low,No immediate action,0.24,0.27,2244
PLY00000926,Gold,28,4,141.81,0.001739762086266,Low,No immediate action,0.25,0.27,2244
PLY00003644,Gold,42,4,265.35,0.0008875612341541,Low,No immediate action,0.24,0.27,2244
PLY00003516,Gold,91,1,5.89,0.036375475608753,Low,No immediate action,0.21,0.26,2245
PLY00000130,Standard,107,1,7.02,0.0289923376326616,Low,No immediate action,0.2,0.26,2245
PLY00004154,Silver,42,3,10.47,0.0215405917279371,Low,No immediate action,0.23,0.26,2245
PLY00002730,Standard,19,3,20.65,0.0121581848222078,Low,No immediate action,0.25,0.26,2245
PLY00000352,Standard,23,3,23.31,0.0101543781707119,Low,No immediate action,0.24,0.26,2245
PLY00004579,Silver,21,5,42.58,0.0059652641159972,Low,No immediate action,0.25,0.26,2245
PLY00002934,Silver,33,5,55.9,0.004370388701459,Low,No immediate action,0.24,0.26,2245
PLY00001771,Gold,26,3,86.23,0.0027794005341899,Low,No immediate action,0.24,0.26,2245
PLY00004286,Gold,8,5,171.28,0.001460141949826,Low,No immediate action,0.25,0.26,2245
PLY00002441,Silver,284,1,0.14,0.9991631210872196,Critical,Immediate retention outreach,0.14,0.25,2246
PLY00004955,Standard,196,1,0.17,0.9439655341054524,Critical,Immediate retention outreach,0.16,0.25,2246
PLY00003566,Standard,108,1,4.08,0.0470841235733227,Low,No immediate action,0.19,0.25,2246
PLY00004160,Silver,98,1,6.25,0.0312102641468307,Low,No immediate action,0.2,0.25,2246
PLY00004104,Silver,69,2,7.33,0.0289855749867601,Low,No immediate action,0.21,0.25,2246
PLY00003105,Standard,42,3,14.06,0.0154666845870934,Low,No immediate action,0.22,0.25,2246
PLY00001752,Platinum,21,6,329.66,0.0007424216675172,Low,No immediate action,0.24,0.25,2246
PLY00000867,Platinum,180,1,0.17,0.9289726490087492,Critical,Immediate retention outreach,0.16,0.24,2247
PLY00000486,Standard,93,1,5.42,0.0351651509219241,Low,No immediate action,0.19,0.24,2247
PLY00004350,Standard,17,3,17.27,0.013298420100624,Low,No immediate action,0.23,0.24,2247
PLY00004685,Gold,15,4,75.76,0.0030943276241792,Low,No immediate action,0.23,0.24,2247
PLY00001020,Silver,27,3,72.77,0.0030396276086766,Low,No immediate action,0.22,0.24,2247
PLY00001973,Silver,29,3,80.35,0.0026891205561019,Low,No immediate action,0.22,0.24,2247
PLY00004067,Platinum,34,5,108.81,0.0020416464082227,Low,No immediate action,0.22,0.24,2247
PLY00004131,Silver,68,4,105.89,0.0019232381456344,Low,No immediate action,0.2,0.24,2247
PLY00002923,Silver,282,1,0.13,0.9990061596033776,Critical,Immediate retention outreach,0.13,0.23,2248
PLY00001587,Standard,53,2,4.9,0.0398490813845006,Low,No immediate action,0.2,0.23,2248
PLY00001613,Silver,21,3,10.36,0.0214290333051351,Low,No immediate action,0.22,0.23,2248
PLY00003153,Standard,0,5,43.05,0.0052906287845026,Low,No immediate action,0.23,0.23,2248
PLY00002116,Silver,72,2,47.25,0.0040869103736074,Low,No immediate action,0.19,0.23,2248
PLY00004287,Standard,40,2,52.59,0.0040655249950151,Low,No immediate action,0.21,0.23,2248
PLY00000241,Standard,33,4,66.35,0.0031691490661794,Low,No immediate action,0.21,0.23,2248
PLY00003371,Standard,24,6,95.73,0.0023124847146572,Low,No immediate action,0.22,0.23,2248
PLY00000787,Platinum,55,2,185.93,0.0011009849723834,Low,No immediate action,0.2,0.23,2248
PLY00000134,Standard,113,1,2.43,0.0704854852796375,Low,No immediate action,0.17,0.22,2249
