activity_date,location_id,location_name,region,location_type,activity_year,activity_month,activity_quarter,day_of_week_number,day_of_week_name,is_weekend,transaction_count,session_count,unique_player_count,active_machine_count,total_wager,total_payout,jackpot_amount,net_gaming_revenue,event_count,downtime_minutes,critical_event_count,revenue_lag_1_day,revenue_lag_7_days,revenue_lag_14_days,previous_7_day_average_revenue,previous_30_day_average_revenue,previous_7_day_average_sessions
2025-08-05,LOC0007,Meganton Gaming Center,Northeast,Casino,2025,8,3,3,Tuesday,0,10,4,4,4,173.77,159.68,0.0,14.09,10,127,0,285.72,148.88,76.28,152.19,128.2,8.14
2025-08-05,LOC0008,Lake Victor Gaming Center,Southeast,Bar,2025,8,3,3,Tuesday,0,22,5,5,5,849.01,754.32,0.0,94.69,8,176,0,21.36,34.4,56.32,66.18,80.64,4.14
2025-08-05,LOC0009,Coxberg Gaming Center,West,Entertainment Center,2025,8,3,3,Tuesday,0,6,2,2,2,17.44,15.95,0.0,1.49,5,76,0,45.75,36.9,150.03,47.2,65.52,3.57
2025-08-05,LOC0010,South Patrickmouth Gaming Center,Northeast,Entertainment Center,2025,8,3,3,Tuesday,0,15,3,3,3,681.05,631.91,0.0,49.14,2,34,0,0.9,107.5,11.48,44.54,37.5,3.14
2025-08-06,LOC0001,North Judithbury Gaming Center,Northeast,Casino,2025,8,3,4,Wednesday,0,20,5,5,4,480.0,450.73,0.0,29.27,7,54,0,153.41,26.17,74.35,65.2,60.33,5.0
2025-08-06,LOC0002,North Jefferyhaven Gaming Center,Midwest,Bar,2025,8,3,4,Wednesday,0,27,7,7,5,950.12,890.2,0.0,59.92,5,66,0,168.0,76.84,91.41,93.98,95.79,6.14
2025-08-06,LOC0003,Lake Roberto Gaming Center,Southeast,Bar,2025,8,3,4,Wednesday,0,15,3,3,3,610.22,558.02,0.0,52.2,6,150,1,34.79,25.75,7.2,52.98,49.21,3.0
2025-08-06,LOC0004,Lake Stephenville Gaming Center,Northeast,Entertainment Center,2025,8,3,4,Wednesday,0,13,4,4,4,293.44,263.7,0.0,29.74,2,27,0,240.21,75.91,88.4,70.88,77.57,5.29
2025-08-06,LOC0005,North Donnaport Gaming Center,Northeast,Entertainment Center,2025,8,3,4,Wednesday,0,14,2,2,2,329.08,302.98,0.0,26.1,1,31,0,30.93,7.37,8.65,30.82,25.4,2.71
2025-08-06,LOC0006,Jasonview Gaming Center,Southwest,Casino,2025,8,3,4,Wednesday,0,30,6,6,3,907.56,831.44,0.0,76.12,4,32,0,181.54,61.35,139.07,97.43,104.39,7.14
2025-08-06,LOC0007,Meganton Gaming Center,Northeast,Casino,2025,8,3,4,Wednesday,0,56,12,12,9,2647.79,2400.13,0.0,247.66,11,582,1,14.09,156.21,144.45,132.93,126.63,6.71
2025-08-06,LOC0008,Lake Victor Gaming Center,Southeast,Bar,2025,8,3,4,Wednesday,0,41,9,9,5,1250.23,1125.95,0.0,124.28,3,91,0,94.69,118.2,66.68,74.79,82.48,4.43
2025-08-06,LOC0009,Coxberg Gaming Center,West,Entertainment Center,2025,8,3,4,Wednesday,0,20,4,4,3,714.03,645.73,0.0,68.3,4,129,1,1.49,40.8,11.0,42.15,65.35,3.0
2025-08-06,LOC0010,South Patrickmouth Gaming Center,Northeast,Entertainment Center,2025,8,3,4,Wednesday,0,10,1,1,1,143.63,135.37,0.0,8.26,1,15,0,49.14,35.33,69.38,36.2,36.88,3.0
2025-08-07,LOC0001,North Judithbury Gaming Center,Northeast,Casino,2025,8,3,5,Thursday,0,25,6,6,4,1445.38,1329.03,0.0,116.35,7,195,0,29.27,108.18,18.55,65.64,60.72,5.0
2025-08-07,LOC0002,North Jefferyhaven Gaming Center,Midwest,Bar,2025,8,3,5,Thursday,0,40,7,7,6,911.15,855.9,0.0,55.25,10,261,0,59.92,92.77,38.73,91.56,96.83,6.14
2025-08-07,LOC0003,Lake Roberto Gaming Center,Southeast,Bar,2025,8,3,5,Thursday,0,7,2,2,2,237.23,211.6,0.0,25.63,5,305,0,52.2,48.23,38.67,56.76,49.4,3.0
2025-08-07,LOC0004,Lake Stephenville Gaming Center,Northeast,Entertainment Center,2025,8,3,5,Thursday,0,38,8,8,8,1305.81,1162.49,0.0,143.32,6,93,0,29.74,61.04,57.85,64.29,75.35,5.29
2025-08-07,LOC0005,North Donnaport Gaming Center,Northeast,Entertainment Center,2025,8,3,5,Thursday,0,13,2,2,2,559.61,501.94,0.0,57.67,2,23,0,26.1,1.14,20.21,33.49,25.99,2.57
2025-08-07,LOC0006,Jasonview Gaming Center,Southwest,Casino,2025,8,3,5,Thursday,0,44,9,9,5,1382.2,1282.7,0.0,99.5,5,291,1,76.12,162.19,95.62,99.54,104.48,7.29
2025-08-07,LOC0007,Meganton Gaming Center,Northeast,Casino,2025,8,3,5,Thursday,0,81,9,9,7,1452.17,1288.31,0.0,163.86,11,195,0,247.66,151.17,107.14,146.0,125.88,7.14
2025-08-07,LOC0008,Lake Victor Gaming Center,Southeast,Bar,2025,8,3,5,Thursday,0,36,7,7,6,1347.33,1244.92,0.0,102.41,8,258,0,124.28,40.78,34.22,75.66,83.88,4.86
2025-08-07,LOC0009,Coxberg Gaming Center,West,Entertainment Center,2025,8,3,5,Thursday,0,31,6,6,3,463.03,422.8,0.0,40.23,2,80,0,68.3,6.0,83.27,46.07,67.52,3.0
2025-08-07,LOC0010,South Patrickmouth Gaming Center,Northeast,Entertainment Center,2025,8,3,5,Thursday,0,15,3,3,2,172.97,160.08,0.0,12.89,4,78,0,8.26,5.02,74.48,32.33,36.95,2.57
2025-08-08,LOC0001,North Judithbury Gaming Center,Northeast,Casino,2025,8,3,6,Friday,0,88,9,8,8,2173.99,2012.86,0.0,161.13,3,82,0,116.35,38.71,50.51,66.81,61.55,5.14
2025-08-08,LOC0002,North Jefferyhaven Gaming Center,Midwest,Bar,2025,8,3,6,Friday,0,41,5,5,4,1491.94,1368.81,0.0,123.13,13,335,0,55.25,109.95,37.37,86.2,98.02,6.14
2025-08-08,LOC0003,Lake Roberto Gaming Center,Southeast,Bar,2025,8,3,6,Friday,0,21,5,5,5,530.5,475.03,0.0,55.47,4,151,0,25.63,39.67,86.78,53.53,49.76,3.14
2025-08-08,LOC0004,Lake Stephenville Gaming Center,Northeast,Entertainment Center,2025,8,3,6,Friday,0,4,1,1,1,50.79,46.96,0.0,3.83,10,158,0,143.32,41.53,50.68,76.04,79.9,5.71
2025-08-08,LOC0005,North Donnaport Gaming Center,Northeast,Entertainment Center,2025,8,3,6,Friday,0,25,4,4,3,381.0,333.2,0.0,47.8,1,18,0,57.67,88.88,36.45,41.57,27.63,2.71
2025-08-08,LOC0006,Jasonview Gaming Center,Southwest,Casino,2025,8,3,6,Friday,0,26,6,6,4,1042.88,940.97,0.0,101.91,7,100,0,99.5,24.12,185.57,90.59,96.33,7.0
2025-08-08,LOC0007,Meganton Gaming Center,Northeast,Casino,2025,8,3,6,Friday,0,50,8,8,6,1636.52,1498.3,0.0,138.22,8,226,0,163.86,125.49,154.36,147.81,128.91,7.43
2025-08-08,LOC0008,Lake Victor Gaming Center,Southeast,Bar,2025,8,3,6,Friday,0,21,4,4,4,759.42,679.84,0.0,79.58,3,123,0,102.41,31.37,57.19,84.46,85.49,5.43
2025-08-08,LOC0009,Coxberg Gaming Center,West,Entertainment Center,2025,8,3,6,Friday,0,11,3,3,3,481.83,417.99,0.0,63.84,9,281,0,40.23,89.55,192.67,50.96,67.16,3.57
2025-08-08,LOC0010,South Patrickmouth Gaming Center,Northeast,Entertainment Center,2025,8,3,6,Friday,0,24,3,3,3,785.51,721.78,0.0,63.73,2,16,0,12.89,68.23,39.53,33.46,36.96,2.86
2025-08-09,LOC0001,North Judithbury Gaming Center,Northeast,Casino,2025,8,3,7,Saturday,1,15,5,5,5,530.72,494.36,0.0,36.36,5,69,0,161.13,64.23,40.42,84.3,66.62,5.57
2025-08-09,LOC0002,North Jefferyhaven Gaming Center,Midwest,Bar,2025,8,3,7,Saturday,1,24,5,5,5,1014.77,958.54,0.0,56.23,6,56,0,123.13,56.02,106.62,88.08,93.7,5.86
2025-08-09,LOC0003,Lake Roberto Gaming Center,Southeast,Bar,2025,8,3,7,Saturday,1,45,10,10,7,1131.85,1028.75,0.0,103.1,5,277,1,55.47,111.78,10.48,55.79,51.04,3.71
2025-08-09,LOC0004,Lake Stephenville Gaming Center,Northeast,Entertainment Center,2025,8,3,7,Saturday,1,2,1,1,1,96.58,83.99,0.0,12.59,3,77,0,3.83,45.05,15.5,70.66,68.66,5.14
2025-08-09,LOC0005,North Donnaport Gaming Center,Northeast,Entertainment Center,2025,8,3,7,Saturday,1,4,1,1,1,33.47,28.78,0.0,4.69,1,17,0,47.8,21.01,18.69,35.7,28.85,2.86
2025-08-09,LOC0006,Jasonview Gaming Center,Southwest,Casino,2025,8,3,7,Saturday,1,22,5,5,4,555.07,511.33,0.0,43.74,8,152,0,101.91,85.25,77.29,101.7,95.82,7.29
2025-08-09,LOC0007,Meganton Gaming Center,Northeast,Casino,2025,8,3,7,Saturday,1,48,8,8,5,1643.11,1548.23,0.0,94.88,4,85,0,138.22,65.49,129.07,149.63,125.28,7.57
2025-08-09,LOC0008,Lake Victor Gaming Center,Southeast,Bar,2025,8,3,7,Saturday,1,21,6,6,4,1059.94,971.63,0.0,88.31,11,320,1,79.58,207.23,73.88,91.35,86.69,5.57
2025-08-09,LOC0009,Coxberg Gaming Center,West,Entertainment Center,2025,8,3,7,Saturday,1,22,7,7,5,759.66,662.93,0.0,96.73,4,109,0,63.84,71.68,-96.11,47.29,67.73,3.43
2025-08-09,LOC0010,South Patrickmouth Gaming Center,Northeast,Entertainment Center,2025,8,3,7,Saturday,1,4,1,1,1,58.15,54.08,0.0,4.07,3,43,0,63.73,43.27,16.13,32.82,38.89,2.43
2025-08-10,LOC0001,North Judithbury Gaming Center,Northeast,Casino,2025,8,3,1,Sunday,1,23,5,5,3,441.65,408.02,0.0,33.63,4,60,0,36.36,20.36,167.35,80.32,66.33,5.86
2025-08-10,LOC0002,North Jefferyhaven Gaming Center,Midwest,Bar,2025,8,3,1,Sunday,1,14,4,4,3,265.42,246.04,0.0,19.38,4,80,0,56.23,13.8,224.76,88.11,94.8,6.29
2025-08-10,LOC0003,Lake Roberto Gaming Center,Southeast,Bar,2025,8,3,1,Sunday,1,12,2,2,2,867.78,771.84,0.0,95.94,2,85,0,103.1,36.09,35.64,54.55,54.32,4.57
2025-08-10,LOC0004,Lake Stephenville Gaming Center,Northeast,Entertainment Center,2025,8,3,1,Sunday,1,33,7,7,6,530.07,481.11,0.0,48.96,4,95,0,12.59,23.79,32.99,66.02,68.5,4.71
2025-08-10,LOC0005,North Donnaport Gaming Center,Northeast,Entertainment Center,2025,8,3,1,Sunday,1,22,3,3,2,783.42,704.27,0.0,79.15,5,289,1,4.69,36.99,36.09,33.37,25.76,2.57
2025-08-10,LOC0006,Jasonview Gaming Center,Southwest,Casino,2025,8,3,1,Sunday,1,22,5,5,5,694.65,650.61,0.0,44.04,3,11,0,43.74,54.5,153.81,95.77,96.05,6.71
2025-08-10,LOC0007,Meganton Gaming Center,Northeast,Casino,2025,8,3,1,Sunday,1,27,5,5,5,851.35,763.22,0.0,88.13,5,109,0,94.88,132.35,114.74,153.83,124.58,7.71
2025-08-10,LOC0008,Lake Victor Gaming Center,Southeast,Bar,2025,8,3,1,Sunday,1,32,8,8,6,1513.03,1371.66,0.0,141.37,7,141,0,88.31,9.89,110.71,74.36,87.34,5.43
2025-08-10,LOC0009,Coxberg Gaming Center,West,Entertainment Center,2025,8,3,1,Sunday,1,26,3,3,3,1245.96,1214.85,0.0,31.11,4,86,0,96.73,39.75,327.96,50.87,68.47,4.14
2025-08-10,LOC0010,South Patrickmouth Gaming Center,Northeast,Entertainment Center,2025,8,3,1,Sunday,1,38,6,6,3,721.55,660.74,0.0,60.81,3,9,0,4.07,51.52,47.95,27.22,37.83,1.86
2025-08-11,LOC0001,North Judithbury Gaming Center,Northeast,Casino,2025,8,3,2,Monday,0,40,8,8,5,1998.5,1776.93,0.0,221.57,5,66,0,33.63,45.35,55.85,82.21,64.24,6.29
2025-08-11,LOC0002,North Jefferyhaven Gaming Center,Midwest,Bar,2025,8,3,2,Monday,0,56,9,9,8,6131.45,6039.17,0.0,92.28,5,447,2,19.38,140.45,23.87,88.91,93.78,6.57
2025-08-11,LOC0003,Lake Roberto Gaming Center,Southeast,Bar,2025,8,3,2,Monday,0,24,4,4,4,500.73,457.54,0.0,43.19,2,73,0,95.94,74.55,16.34,63.1,54.37,4.57
2025-08-11,LOC0004,Lake Stephenville Gaming Center,Northeast,Entertainment Center,2025,8,3,2,Monday,0,45,8,8,3,562.05,503.28,0.0,58.77,1,171,1,48.96,8.66,191.59,69.62,69.63,5.14
2025-08-11,LOC0005,North Donnaport Gaming Center,Northeast,Entertainment Center,2025,8,3,2,Monday,0,18,4,4,3,559.15,487.0,0.0,72.15,3,44,1,79.15,29.41,8.12,39.39,28.34,2.57
2025-08-11,LOC0006,Jasonview Gaming Center,Southwest,Casino,2025,8,3,2,Monday,0,25,3,3,2,615.12,542.25,0.0,72.87,7,126,0,44.04,113.07,80.92,94.27,97.39,6.57
2025-08-11,LOC0007,Meganton Gaming Center,Northeast,Casino,2025,8,3,2,Monday,0,13,3,3,3,681.39,629.45,0.0,51.94,10,155,0,88.13,285.72,115.8,147.51,124.85,7.29
2025-08-11,LOC0008,Lake Victor Gaming Center,Southeast,Bar,2025,8,3,2,Monday,0,35,8,8,6,806.52,718.64,0.0,87.88,5,209,0,141.37,21.36,86.61,93.14,85.7,6.0
2025-08-11,LOC0009,Coxberg Gaming Center,West,Entertainment Center,2025,8,3,2,Monday,0,31,3,3,3,668.18,598.58,851.46,69.6,4,72,0,31.11,45.75,146.54,49.64,66.99,4.0
2025-08-11,LOC0010,South Patrickmouth Gaming Center,Northeast,Entertainment Center,2025,8,3,2,Monday,0,16,3,3,3,667.79,594.8,0.0,72.99,2,27,0,60.81,0.9,34.59,28.54,38.86,2.57
2025-08-12,LOC0001,North Judithbury Gaming Center,Northeast,Casino,2025,8,3,3,Tuesday,0,42,8,8,5,1397.27,1344.08,0.0,53.19,1,48,0,221.57,153.41,37.49,107.39,70.81,6.43
2025-08-12,LOC0002,North Jefferyhaven Gaming Center,Midwest,Bar,2025,8,3,3,Tuesday,0,24,6,6,5,1394.64,987.63,0.0,407.01,9,213,0,92.28,168.0,161.8,82.03,96.27,6.71
2025-08-12,LOC0003,Lake Roberto Gaming Center,Southeast,Bar,2025,8,3,3,Tuesday,0,23,4,4,4,2037.73,1909.04,0.0,128.69,8,160,0,43.19,34.79,24.44,58.62,53.82,4.14
2025-08-12,LOC0004,Lake Stephenville Gaming Center,Northeast,Entertainment Center,2025,8,3,3,Tuesday,0,37,9,9,6,1129.59,1024.64,0.0,104.95,7,221,0,58.77,240.21,60.94,76.77,68.91,5.14
2025-08-12,LOC0005,North Donnaport Gaming Center,Northeast,Entertainment Center,2025,8,3,3,Tuesday,0,1,1,1,1,42.91,39.18,0.0,3.73,1,15,0,72.15,30.93,8.39,45.5,30.7,3.0
2025-08-12,LOC0006,Jasonview Gaming Center,Southwest,Casino,2025,8,3,3,Tuesday,0,38,8,8,6,1790.84,1672.46,0.0,118.38,8,264,0,72.87,181.54,147.8,88.53,98.0,6.29
2025-08-12,LOC0007,Meganton Gaming Center,Northeast,Casino,2025,8,3,3,Tuesday,0,31,6,6,6,623.47,566.08,0.0,57.39,10,180,0,51.94,14.09,148.88,114.11,125.81,7.0
2025-08-12,LOC0008,Lake Victor Gaming Center,Southeast,Bar,2025,8,3,3,Tuesday,0,13,4,4,3,612.11,550.62,0.0,61.49,6,127,0,87.88,94.69,34.4,102.65,83.38,6.71
2025-08-12,LOC0009,Coxberg Gaming Center,West,Entertainment Center,2025,8,3,3,Tuesday,0,11,4,4,3,183.5,168.12,0.0,15.38,2,16,0,69.6,1.49,36.9,53.04,68.79,4.0
2025-08-12,LOC0010,South Patrickmouth Gaming Center,Northeast,Entertainment Center,2025,8,3,3,Tuesday,0,9,2,2,2,168.41,149.22,0.0,19.19,3,36,0,72.99,49.14,107.5,38.84,40.24,2.86
2025-08-13,LOC0001,North Judithbury Gaming Center,Northeast,Casino,2025,8,3,4,Wednesday,0,15,4,4,3,638.55,559.71,0.0,78.84,3,22,0,53.19,29.27,26.17,93.07,72.2,6.57
2025-08-13,LOC0002,North Jefferyhaven Gaming Center,Midwest,Bar,2025,8,3,4,Wednesday,0,57,10,9,8,1155.94,1058.64,0.0,97.3,2,26,0,407.01,59.92,76.84,116.17,107.88,6.14
2025-08-13,LOC0003,Lake Roberto Gaming Center,Southeast,Bar,2025,8,3,4,Wednesday,0,5,2,2,2,161.47,83.79,0.0,77.68,7,151,0,128.69,52.2,25.75,72.03,53.36,4.29
2025-08-13,LOC0004,Lake Stephenville Gaming Center,Northeast,Entertainment Center,2025,8,3,4,Wednesday,0,37,6,6,6,1577.2,1510.43,0.0,66.77,8,364,1,104.95,29.74,75.91,57.45,67.72,5.43
2025-08-13,LOC0005,North Donnaport Gaming Center,Northeast,Entertainment Center,2025,8,3,4,Wednesday,0,3,1,1,1,57.06,52.36,0.0,4.7,1,4,0,3.73,26.1,7.37,41.61,30.51,2.43
2025-08-13,LOC0006,Jasonview Gaming Center,Southwest,Casino,2025,8,3,4,Wednesday,0,22,3,3,3,1689.25,1587.14,0.0,102.11,6,113,0,118.38,76.12,61.35,79.51,99.97,6.0
2025-08-13,LOC0007,Meganton Gaming Center,Northeast,Casino,2025,8,3,4,Wednesday,0,48,10,10,9,1149.42,956.48,0.0,192.94,4,155,0,57.39,247.66,156.21,120.3,125.84,7.29
2025-08-13,LOC0008,Lake Victor Gaming Center,Southeast,Bar,2025,8,3,4,Wednesday,0,30,4,4,4,1182.04,1150.65,0.0,31.39,8,127,0,61.49,124.28,118.2,97.9,84.94,6.57
2025-08-13,LOC0009,Coxberg Gaming Center,West,Entertainment Center,2025,8,3,4,Wednesday,0,31,5,5,4,567.62,513.38,0.0,54.24,4,137,0,15.38,68.3,40.8,55.03,67.65,4.29
2025-08-13,LOC0010,South Patrickmouth Gaming Center,Northeast,Entertainment Center,2025,8,3,4,Wednesday,0,16,4,4,2,313.94,293.46,0.0,20.48,2,36,0,19.19,8.26,35.33,34.56,40.48,2.71
2025-08-14,LOC0001,North Judithbury Gaming Center,Northeast,Casino,2025,8,3,5,Thursday,0,46,7,7,4,1287.27,1177.0,0.0,110.27,4,179,0,78.84,116.35,108.18,100.15,73.84,6.43
2025-08-14,LOC0002,North Jefferyhaven Gaming Center,Midwest,Bar,2025,8,3,5,Thursday,0,37,8,8,4,1443.8,1326.31,0.0,117.49,8,88,0,97.3,55.25,92.77,121.51,99.47,6.57
2025-08-14,LOC0003,Lake Roberto Gaming Center,Southeast,Bar,2025,8,3,5,Thursday,0,6,2,2,2,72.82,64.37,0.0,8.45,4,69,0,77.68,25.63,48.23,75.67,54.44,4.14
2025-08-14,LOC0004,Lake Stephenville Gaming Center,Northeast,Entertainment Center,2025,8,3,5,Thursday,0,12,2,2,2,522.05,462.83,0.0,59.22,6,68,0,66.77,143.32,61.04,62.74,69.86,5.71
2025-08-14,LOC0005,North Donnaport Gaming Center,Northeast,Entertainment Center,2025,8,3,5,Thursday,0,6,1,1,1,445.54,416.46,0.0,29.08,3,69,0,4.7,57.67,1.14,38.56,29.89,2.29
2025-08-14,LOC0006,Jasonview Gaming Center,Southwest,Casino,2025,8,3,5,Thursday,0,58,7,7,5,2157.07,1970.07,0.0,187.0,1,8,0,102.11,99.5,162.19,83.22,100.85,5.57
2025-08-14,LOC0007,Meganton Gaming Center,Northeast,Casino,2025,8,3,5,Thursday,0,57,12,12,6,1136.01,1104.46,0.0,31.55,9,321,2,192.94,163.86,151.17,112.48,127.91,7.0
2025-08-14,LOC0008,Lake Victor Gaming Center,Southeast,Bar,2025,8,3,5,Thursday,0,11,4,4,3,480.94,406.71,0.0,74.23,5,80,0,31.39,102.41,40.78,84.63,81.13,5.86
2025-08-14,LOC0009,Coxberg Gaming Center,West,Entertainment Center,2025,8,3,5,Thursday,0,40,6,6,3,1301.94,1212.31,0.0,89.63,8,206,0,54.24,40.23,6.0,53.02,68.12,4.43
2025-08-14,LOC0010,South Patrickmouth Gaming Center,Northeast,Entertainment Center,2025,8,3,5,Thursday,0,37,3,3,3,1075.66,974.63,0.0,101.03,3,49,0,20.48,12.89,5.02,36.31,38.51,3.14
2025-08-15,LOC0001,North Judithbury Gaming Center,Northeast,Casino,2025,8,3,6,Friday,0,14,2,2,2,260.03,234.85,0.0,25.18,2,19,0,110.27,161.13,38.71,99.28,75.38,6.57
2025-08-15,LOC0002,North Jefferyhaven Gaming Center,Midwest,Bar,2025,8,3,6,Friday,0,66,12,12,8,1503.45,1322.59,0.0,180.86,7,381,0,117.49,123.13,109.95,130.4,99.22,6.71
2025-08-15,LOC0003,Lake Roberto Gaming Center,Southeast,Bar,2025,8,3,6,Friday,0,20,6,6,5,882.97,761.07,0.0,121.9,8,128,0,8.45,55.47,39.67,73.22,52.83,4.14
2025-08-15,LOC0004,Lake Stephenville Gaming Center,Northeast,Entertainment Center,2025,8,3,6,Friday,0,20,5,5,5,589.11,543.56,0.0,45.55,5,74,0,59.22,3.83,41.53,50.73,69.39,4.86
2025-08-15,LOC0005,North Donnaport Gaming Center,Northeast,Entertainment Center,2025,8,3,6,Friday,0,3,2,2,2,180.67,165.24,0.0,15.43,1,24,0,29.08,47.8,88.88,34.47,30.79,2.14
2025-08-15,LOC0006,Jasonview Gaming Center,Southwest,Casino,2025,8,3,6,Friday,0,42,8,8,8,1726.25,1600.84,0.0,125.41,5,177,0,187.0,101.91,24.12,95.72,105.15,5.29
2025-08-15,LOC0007,Meganton Gaming Center,Northeast,Casino,2025,8,3,6,Friday,0,24,4,4,4,1002.42,927.16,0.0,75.26,7,54,0,31.55,138.22,125.49,93.58,126.77,7.43
2025-08-15,LOC0008,Lake Victor Gaming Center,Southeast,Bar,2025,8,3,6,Friday,0,31,5,5,5,1168.97,1053.97,0.0,115.0,7,167,0,74.23,79.58,31.37,80.61,77.62,5.43
2025-08-15,LOC0009,Coxberg Gaming Center,West,Entertainment Center,2025,8,3,6,Friday,0,15,3,3,3,225.55,210.34,0.0,15.21,1,2,0,89.63,63.84,89.55,60.08,70.33,4.43
2025-08-15,LOC0010,South Patrickmouth Gaming Center,Northeast,Entertainment Center,2025,8,3,6,Friday,0,22,3,3,2,713.02,656.95,0.0,56.07,2,43,0,101.03,63.73,68.23,48.9,39.48,3.14
2025-08-16,LOC0001,North Judithbury Gaming Center,Northeast,Casino,2025,8,3,7,Saturday,1,11,2,2,2,137.06,123.07,0.0,13.99,3,22,0,25.18,36.36,64.23,79.86,75.22,5.57
2025-08-16,LOC0002,North Jefferyhaven Gaming Center,Midwest,Bar,2025,8,3,7,Saturday,1,55,7,7,6,2202.66,2054.22,0.0,148.44,1,10,0,180.86,56.23,56.02,138.65,102.22,7.71
2025-08-16,LOC0003,Lake Roberto Gaming Center,Southeast,Bar,2025,8,3,7,Saturday,1,29,5,5,3,1306.81,1238.44,0.0,68.37,7,139,1,121.9,103.1,111.78,82.71,56.23,4.29
2025-08-16,LOC0004,Lake Stephenville Gaming Center,Northeast,Entertainment Center,2025,8,3,7,Saturday,1,6,2,2,2,95.6,89.17,0.0,6.43,7,204,0,45.55,12.59,45.05,56.69,70.19,5.43
2025-08-16,LOC0005,North Donnaport Gaming Center,Northeast,Entertainment Center,2025,8,3,7,Saturday,1,9,1,1,1,141.4,127.56,0.0,13.84,0,0,0,15.43,4.69,21.01,29.85,27.61,1.86
2025-08-16,LOC0006,Jasonview Gaming Center,Southwest,Casino,2025,8,3,7,Saturday,1,77,10,10,7,2287.58,2057.88,0.0,229.7,5,229,0,125.41,43.74,85.25,99.08,106.1,5.57
2025-08-16,LOC0007,Meganton Gaming Center,Northeast,Casino,2025,8,3,7,Saturday,1,51,9,9,7,1304.44,1180.06,0.0,124.38,8,221,0,75.26,94.88,65.49,84.58,123.79,6.86
2025-08-16,LOC0008,Lake Victor Gaming Center,Southeast,Bar,2025,8,3,7,Saturday,1,13,5,5,4,271.1,236.57,0.0,34.53,4,82,1,115.0,88.31,207.23,85.67,71.84,5.57
2025-08-16,LOC0009,Coxberg Gaming Center,West,Entertainment Center,2025,8,3,7,Saturday,1,9,3,3,3,268.63,220.61,0.0,48.02,5,194,0,15.21,96.73,71.68,53.13,68.34,4.43
2025-08-16,LOC0010,South Patrickmouth Gaming Center,Northeast,Entertainment Center,2025,8,3,7,Saturday,1,34,3,3,2,1488.66,1296.26,0.0,192.4,4,38,0,56.07,4.07,43.27,47.81,40.88,3.14
2025-08-17,LOC0001,North Judithbury Gaming Center,Northeast,Casino,2025,8,3,1,Sunday,1,21,2,2,2,1003.46,999.65,0.0,3.81,7,117,0,13.99,33.63,20.36,76.67,75.1,5.14
2025-08-17,LOC0002,North Jefferyhaven Gaming Center,Midwest,Bar,2025,8,3,1,Sunday,1,27,8,8,8,906.34,798.12,0.0,108.22,7,480,1,148.44,19.38,13.8,151.82,105.63,8.0
2025-08-17,LOC0003,Lake Roberto Gaming Center,Southeast,Bar,2025,8,3,1,Sunday,1,16,2,2,2,507.29,464.22,0.0,43.07,6,66,0,68.37,95.94,36.09,77.75,57.96,3.57
2025-08-17,LOC0004,Lake Stephenville Gaming Center,Northeast,Entertainment Center,2025,8,3,1,Sunday,1,34,6,6,6,1507.79,1400.58,0.0,107.21,9,251,0,6.43,48.96,23.79,55.81,68.02,5.57
2025-08-17,LOC0005,North Donnaport Gaming Center,Northeast,Entertainment Center,2025,8,3,1,Sunday,1,13,1,1,1,704.74,623.97,0.0,80.77,2,59,0,13.84,79.15,36.99,31.15,28.04,1.86
2025-08-17,LOC0006,Jasonview Gaming Center,Southwest,Casino,2025,8,3,1,Sunday,1,24,6,6,5,910.66,840.76,0.0,69.9,4,75,0,229.7,44.04,54.5,125.64,108.51,6.29
2025-08-17,LOC0007,Meganton Gaming Center,Northeast,Casino,2025,8,3,1,Sunday,1,24,8,8,7,513.35,487.62,0.0,25.73,6,363,1,124.38,88.13,132.35,88.8,123.76,7.0
2025-08-17,LOC0008,Lake Victor Gaming Center,Southeast,Bar,2025,8,3,1,Sunday,1,40,5,5,5,700.68,625.91,0.0,74.77,5,112,0,34.53,141.37,9.89,77.98,72.86,5.43
2025-08-17,LOC0009,Coxberg Gaming Center,West,Entertainment Center,2025,8,3,1,Sunday,1,26,3,3,2,479.5,444.45,0.0,35.05,1,15,0,48.02,31.11,39.75,46.17,69.9,3.86
2025-08-18,LOC0001,North Judithbury Gaming Center,Northeast,Casino,2025,8,3,2,Monday,0,36,8,8,6,1220.13,1111.61,0.0,108.52,6,170,0,3.81,221.57,45.35,72.41,74.75,4.71
2025-08-18,LOC0002,North Jefferyhaven Gaming Center,Midwest,Bar,2025,8,3,2,Monday,0,49,7,7,4,1526.31,1369.74,0.0,156.57,5,87,0,108.22,92.28,140.45,164.51,102.11,8.57
2025-08-18,LOC0003,Lake Roberto Gaming Center,Southeast,Bar,2025,8,3,2,Monday,0,9,2,2,2,383.68,371.75,0.0,11.93,5,162,0,43.07,43.19,74.55,70.19,54.06,3.57
2025-08-18,LOC0004,Lake Stephenville Gaming Center,Northeast,Entertainment Center,2025,8,3,2,Monday,0,8,3,3,3,382.02,371.46,0.0,10.56,10,463,3,107.21,58.77,8.66,64.13,69.87,5.43
2025-08-18,LOC0006,Jasonview Gaming Center,Southwest,Casino,2025,8,3,2,Monday,0,6,1,1,1,451.32,403.26,0.0,48.06,5,95,0,69.9,72.87,113.07,129.34,109.53,6.43
